[Date: 24.04.2021 time: 22:01:29] | Succesfully started BankingLogger
[Date: 25.04.2021 time: 00:50:56] | Player: 76561198999593356 Deposited 3865 on own account.
[Date: 25.04.2021 time: 01:04:28] | Player: 76561199121764782 withdrawed 31426 from own account.
[Date: 25.04.2021 time: 01:09:12] | Player: 76561199121764782 Deposited 19611 on own account.
[Date: 25.04.2021 time: 01:18:31] | Player: 76561198037023350 Deposited 35900 on own account.
[Date: 25.04.2021 time: 01:19:39] | Player: 76561198037023350 Deposited 7740 on own account.
[Date: 25.04.2021 time: 01:27:46] | Player: 76561198999593356 Deposited 13690 on own account.
[Date: 25.04.2021 time: 01:28:49] | Player: 76561198999593356 withdrawed 10000 from own account.
[Date: 25.04.2021 time: 01:39:40] | Player: 76561198999593356 Deposited 4460 on own account.
[Date: 25.04.2021 time: 01:43:38] | Player: 76561198035432577 Deposited 41800 on own account.
[Date: 25.04.2021 time: 01:53:01] | Player: 76561198035432577 withdrawed 5000 from own account.
