[Date: 26.04.2021 time: 18:00:49] | Succesfully started BankingLogger
[Date: 26.04.2021 time: 18:58:17] | Player: 76561198034506545 withdrawed 600 from own account.
[Date: 26.04.2021 time: 18:58:19] | Player: 76561198034506545 withdrawed 600 from own account.
[Date: 26.04.2021 time: 18:58:48] | Player: 76561198034506545 Deposited 150 on own account.
[Date: 26.04.2021 time: 19:16:36] | Player: 76561199128139154 Deposited 9490 on own account.
[Date: 26.04.2021 time: 19:27:23] | Player: 76561199128139154 Deposited 30 on own account.
[Date: 26.04.2021 time: 19:33:57] | Player: 76561198223714820 withdrawed 20000 from own account.
[Date: 26.04.2021 time: 19:37:44] | Player: 76561198223714820 Deposited 16580 on own account.
[Date: 26.04.2021 time: 19:55:56] | Player: 76561199121764782 Deposited 39340 on own account.
[Date: 26.04.2021 time: 20:00:58] | Player: 76561198100717229 Deposited 229975 on own account.
[Date: 26.04.2021 time: 20:01:55] | Player: 76561198100717229 Deposited 16000 on own account.
[Date: 26.04.2021 time: 20:03:11] | Player: 76561199121764782 Deposited 190 on own account.
[Date: 26.04.2021 time: 20:10:38] | Player: 76561199121764782 Deposited 3420 on own account.
[Date: 26.04.2021 time: 20:14:45] | Player: 76561198100717229 Deposited 39450 on own account.
[Date: 26.04.2021 time: 20:15:21] | Player: 76561199121764782 Deposited 1000 on own account.
[Date: 26.04.2021 time: 20:16:50] | Player: 76561199121764782 Deposited 125 on own account.
[Date: 26.04.2021 time: 20:17:38] | Player: 76561198034506545 Deposited 138555 on own account.
[Date: 26.04.2021 time: 20:25:17] | Player: 76561198100717229 withdrawed 100000 from own account.
[Date: 26.04.2021 time: 20:25:55] | Player: 76561198100717229 Deposited 105175 on own account.
[Date: 26.04.2021 time: 20:28:11] | Player: 76561198333106484 withdrawed 0 from own account.
[Date: 26.04.2021 time: 20:28:12] | Player: 76561198333106484 Deposited 40000 on own account.
[Date: 26.04.2021 time: 20:28:13] | Player: 76561198100717229 withdrawed 30000 from own account.
[Date: 26.04.2021 time: 20:28:14] | Player: 76561198333106484 withdrawed 40000 from own account.
[Date: 26.04.2021 time: 20:28:25] | Player: 76561198333106484 withdrawed 0 from own account.
[Date: 26.04.2021 time: 20:28:27] | Player: 76561198333106484 Deposited 40000 on own account.
[Date: 26.04.2021 time: 20:30:39] | Player: 76561198223714820 Deposited 211600 on own account.
[Date: 26.04.2021 time: 20:32:42] | Player: 76561198223714820 withdrawed 5000 from own account.
[Date: 26.04.2021 time: 20:33:03] | Player: 76561198223714820 Deposited 520 on own account.
[Date: 26.04.2021 time: 20:51:00] | Player: 76561198034506545 Deposited 18597 on own account.
[Date: 26.04.2021 time: 20:57:35] | Player: 76561198034506545 Deposited 622 on own account.
[Date: 26.04.2021 time: 20:59:26] | Player: 76561198223714820 withdrawed 1000 from own account.
[Date: 26.04.2021 time: 21:05:29] | Player: 76561198042235031 Deposited 6150 on own account.
[Date: 26.04.2021 time: 21:13:56] | Player: 76561198035432577 Deposited 69894 on own account.
[Date: 26.04.2021 time: 21:16:06] | Player: 76561198248781076 withdrawed 21781 from own account.
[Date: 26.04.2021 time: 21:16:59] | Player: 76561198284652800 deposited 70835 on clan account.
[Date: 26.04.2021 time: 21:17:01] | Player: 76561198248781076 joined the Clan Banking Account: We Were Banjoed 
[Date: 26.04.2021 time: 21:17:06] | Player: 76561198284652800 PermissionsUpdated! from clan: We Were Banjoed 
[Date: 26.04.2021 time: 21:18:14] | Player: 76561198248781076 PermissionsUpdated! from clan: We Were Banjoed 
[Date: 26.04.2021 time: 21:21:55] | Player: 76561199116927487 deposited 34500 on clan account.
[Date: 26.04.2021 time: 21:24:17] | Player: 76561199156952824 Deposited 1300 on own account.
[Date: 26.04.2021 time: 21:30:47] | Player: 76561198333106484 withdrawed 18000 from own account.
[Date: 26.04.2021 time: 21:30:49] | Player: 76561198333106484 Deposited 18000 on own account.
[Date: 26.04.2021 time: 21:30:50] | Player: 76561198333106484 Deposited 18000 on own account.
[Date: 26.04.2021 time: 21:32:23] | Player: 76561198042235031 Deposited 11101 on own account.
[Date: 26.04.2021 time: 21:32:50] | Player: 76561198042235031 withdrawed 1000 from own account.
[Date: 26.04.2021 time: 21:35:59] | Player: 76561198042235031 Deposited 18 on own account.
[Date: 26.04.2021 time: 21:36:14] | Player: 76561198042235031 withdrawed 300 from own account.
