[Date: 22.04.2021 time: 12:08:45] | Succesfully started BankingLogger
[Date: 22.04.2021 time: 12:14:53] | Player: 76561199076812837 withdrawed 4000 from own account.
[Date: 22.04.2021 time: 12:14:55] | Player: 76561199076812837 withdrawed 4000 from own account.
[Date: 22.04.2021 time: 12:21:17] | Player: 76561197976576399 withdrawed 70000 from own account.
[Date: 22.04.2021 time: 12:27:22] | Player: 76561198067290448 withdrawed 5000 from own account.
[Date: 22.04.2021 time: 12:32:29] | Player: 76561198068395829 withdrawed 500000 from own account.
[Date: 22.04.2021 time: 12:35:52] | Player: 76561199076812837 withdrawed 8000 from own account.
[Date: 22.04.2021 time: 12:38:04] | Player: 76561199076812837 withdrawed 15000 from own account.
[Date: 22.04.2021 time: 12:38:32] | Player: 76561198067290448 Deposited 3863 on own account.
[Date: 22.04.2021 time: 12:39:20] | Player: 76561198152771835 Deposited 27805 on own account.
[Date: 22.04.2021 time: 12:41:28] | Player: 76561199076812837 Deposited 6723 on own account.
[Date: 22.04.2021 time: 12:42:25] | Player: 76561198067290448 Deposited 1476 on own account.
[Date: 22.04.2021 time: 12:43:22] | Player: 76561198042235031 Deposited 2520 on own account.
[Date: 22.04.2021 time: 12:44:04] | Player: 76561198042235031 withdrawed 500 from own account.
[Date: 22.04.2021 time: 12:44:21] | Player: 76561198214237033 Deposited 11345 on own account.
[Date: 22.04.2021 time: 12:44:25] | Player: 76561198042235031 Deposited 380 on own account.
[Date: 22.04.2021 time: 12:45:25] | Player: 76561199076812837 withdrawed 10000 from own account.
[Date: 22.04.2021 time: 12:45:30] | Player: 76561198067290448 Deposited 365 on own account.
[Date: 22.04.2021 time: 12:46:13] | Player: 76561199076812837 Deposited 3000 on own account.
[Date: 22.04.2021 time: 12:47:20] | Player: 76561197976576399 Deposited 57877 on own account.
[Date: 22.04.2021 time: 12:48:37] | Player: 76561197976576399 Deposited 0 on own account.
[Date: 22.04.2021 time: 12:48:40] | Player: 76561197976576399 withdrawed 57877 from own account.
[Date: 22.04.2021 time: 12:51:50] | Player: 76561198214237033 withdrawed 300 from own account.
[Date: 22.04.2021 time: 12:53:39] | Player: 76561198214237033 withdrawed 1000 from own account.
[Date: 22.04.2021 time: 12:55:36] | Player: 76561197976576399 Deposited 55377 on own account.
[Date: 22.04.2021 time: 12:57:46] | Player: 76561198214237033 Deposited 540 on own account.
[Date: 22.04.2021 time: 13:10:28] | Player: 76561198178703862 Deposited 15614 on own account.
[Date: 22.04.2021 time: 13:12:33] | Player: 76561198178703862 withdrawed 600 from own account.
[Date: 22.04.2021 time: 13:14:01] | Player: 76561198178703862 Deposited 160 on own account.
