[Date: 25.04.2021 time: 22:02:37] | Succesfully started BankingLogger
[Date: 25.04.2021 time: 22:09:02] | Player: 76561199121764782 withdrawed 15000 from own account.
[Date: 25.04.2021 time: 22:10:32] | Player: 76561198067290448 deposited 64000 on clan account.
[Date: 25.04.2021 time: 22:10:58] | Player: 76561198421975055 Deposited 42513 on own account.
[Date: 25.04.2021 time: 22:13:13] | Player: 76561198179214070 withdrawed 53000 from own account.
[Date: 25.04.2021 time: 22:13:15] | Player: 76561198179214070 Deposited 53000 on own account.
[Date: 25.04.2021 time: 22:13:20] | Player: 76561198179214070 withdrawed 53000 from own account.
[Date: 25.04.2021 time: 22:13:26] | Player: 76561198179214070 withdrawed 0 from own account.
[Date: 25.04.2021 time: 22:13:51] | Player: 76561199121764782 withdrawed 13736 from own account.
[Date: 25.04.2021 time: 22:14:37] | Player: 76561198100717229 withdrawed 2000 from own account.
[Date: 25.04.2021 time: 22:15:09] | Player: 76561199121764782 Deposited 11736 on own account.
[Date: 25.04.2021 time: 22:15:13] | Player: 76561198100717229 Deposited 1500 on own account.
[Date: 25.04.2021 time: 22:15:41] | Player: 76561198100717229 withdrawed 333 from own account.
[Date: 25.04.2021 time: 22:16:11] | Player: 76561199032610093 withdrawed 51000 from own account.
[Date: 25.04.2021 time: 22:16:15] | Player: 76561198100717229 Deposited 303 on own account.
[Date: 25.04.2021 time: 22:29:26] | Player: 76561198162344833 withdrawed 2000 from own account.
[Date: 25.04.2021 time: 22:29:31] | Player: 76561198068911463 joined the Clan Banking Account: Sish Kebab Salads
[Date: 25.04.2021 time: 22:29:59] | Player: 76561198179214070 joined the Clan Banking Account: Sish Kebab Salads
[Date: 25.04.2021 time: 22:30:48] | Player: 76561198999593356 withdrawed 30000 from own account.
[Date: 25.04.2021 time: 22:30:53] | Player: 76561198177852285 withdrawed 5000 from own account.
[Date: 25.04.2021 time: 22:31:05] | Player: 76561198999593356 withdrawed 400000 from own account.
[Date: 25.04.2021 time: 22:31:20] | Player: 76561198999593356 deposited 400000 on clan account.
[Date: 25.04.2021 time: 22:31:56] | Player: 76561198179214070 PermissionsUpdated! from clan: Sish Kebab Salads
[Date: 25.04.2021 time: 22:34:19] | Player: 76561198179214070 Deposited 48669 on own account.
[Date: 25.04.2021 time: 22:35:07] | Player: 76561198068911463 withdrawed 2000 from own account.
[Date: 25.04.2021 time: 22:42:57] | Player: 76561198162344833 withdrawed 5000 from own account.
[Date: 25.04.2021 time: 22:44:12] | Player: 76561198177852285 Deposited 4841 on own account.
[Date: 25.04.2021 time: 22:44:24] | Player: 76561199156952824 Deposited 30000 on own account.
