[Date: 26.04.2021 time: 22:01:20] | Succesfully started BankingLogger
[Date: 26.04.2021 time: 22:14:54] | Player: 76561198162344833 Deposited 20000 on own account.
[Date: 26.04.2021 time: 22:14:55] | Player: 76561198042235031 Deposited 1750 on own account.
[Date: 26.04.2021 time: 22:17:42] | Player: 76561198162344833 withdrawed 75000 from clan account.
[Date: 26.04.2021 time: 22:25:27] | Player: 76561198396489573 Deposited 8165 on own account.
[Date: 26.04.2021 time: 22:27:28] | Player: 76561198396489573 withdrawed 10000 from own account.
[Date: 26.04.2021 time: 22:28:23] | Player: 76561198042235031 withdrawed 4000 from own account.
[Date: 26.04.2021 time: 22:30:54] | Player: 76561198068395829 withdrawed 2000 from own account.
[Date: 26.04.2021 time: 22:31:16] | Player: 76561198396489573 Deposited 4000 on own account.
[Date: 26.04.2021 time: 22:32:01] | Player: 76561198068395829 Deposited 80 on own account.
[Date: 26.04.2021 time: 22:35:06] | Player: 76561198396489573 withdrawed 300 from own account.
[Date: 26.04.2021 time: 22:45:56] | Player: 76561198037023350 Deposited 18917 on own account.
[Date: 26.04.2021 time: 22:49:59] | Player: 76561198223714820 Deposited 75840 on own account.
[Date: 26.04.2021 time: 22:50:08] | Player: 76561198034506545 Deposited 57200 on own account.
[Date: 26.04.2021 time: 22:50:57] | Player: 76561198223714820 withdrawed 800000 from own account.
[Date: 26.04.2021 time: 22:55:04] | Player: 76561198035432577 Deposited 14250 on own account.
[Date: 26.04.2021 time: 22:58:39] | Player: 76561198223714820 Deposited 30000 on own account.
[Date: 26.04.2021 time: 23:09:57] | Player: 76561198034506545 withdrawed 500000 from own account.
[Date: 26.04.2021 time: 23:11:41] | Player: 76561198034506545 withdrawed 4800 from own account.
[Date: 26.04.2021 time: 23:18:27] | Player: 76561198034506545 withdrawed 51664 from own account.
[Date: 26.04.2021 time: 23:18:29] | Player: 76561198034506545 Deposited 71664 on own account.
[Date: 26.04.2021 time: 23:26:39] | Player: 76561198248781076 Deposited 10000 on own account.
[Date: 26.04.2021 time: 23:29:16] | Player: 76561198037023350 Deposited 56425 on own account.
[Date: 26.04.2021 time: 23:37:32] | Player: 76561197991428971 withdrawed 1000 from own account.
[Date: 26.04.2021 time: 23:38:17] | Player: 76561197991428971 withdrawed 800 from own account.
[Date: 26.04.2021 time: 23:41:28] | Player: 76561197991428971 Deposited 220 on own account.
[Date: 26.04.2021 time: 23:42:42] | Player: 76561197991428971 withdrawed 4000 from own account.
[Date: 26.04.2021 time: 23:43:43] | Player: 76561197991428971 Deposited 970 on own account.
[Date: 26.04.2021 time: 23:44:44] | Player: 76561197991428971 withdrawed 500 from own account.
[Date: 26.04.2021 time: 23:45:06] | Player: 76561197991428971 Deposited 420 on own account.
[Date: 26.04.2021 time: 23:46:00] | Player: 76561197991428971 withdrawed 5000 from own account.
[Date: 26.04.2021 time: 23:46:30] | Player: 76561197991428971 Deposited 4700 on own account.
[Date: 27.04.2021 time: 00:13:12] | Player: 76561198037023350 Deposited 86968 on own account.
[Date: 27.04.2021 time: 00:34:04] | Player: 76561198082219839 Deposited 16103 on own account.
[Date: 27.04.2021 time: 00:34:15] | Player: 76561198082219839 withdrawed 60000 from own account.
[Date: 27.04.2021 time: 00:34:57] | Player: 76561198082219839 withdrawed 5500 from own account.
[Date: 27.04.2021 time: 00:48:14] | Player: 76561198082219839 withdrawed 1000 from own account.
[Date: 27.04.2021 time: 00:51:39] | Player: 76561198082219839 withdrawed 1000 from own account.
[Date: 27.04.2021 time: 01:07:10] | Player: 76561198034506545 Deposited 11825 on own account.
[Date: 27.04.2021 time: 01:08:28] | Player: 76561198042235031 Deposited 130 on own account.
[Date: 27.04.2021 time: 01:08:46] | Player: 76561198034506545 Deposited 350 on own account.
[Date: 27.04.2021 time: 01:10:30] | Player: 76561198042235031 Deposited 3520 on own account.
[Date: 27.04.2021 time: 01:18:43] | Player: 76561198162344833 Deposited 113875 on own account.
[Date: 27.04.2021 time: 01:26:15] | Player: 76561199137814943 withdrawed 50000 from own account.
[Date: 27.04.2021 time: 01:28:11] | Player: 76561198162344833 Deposited 20000 on own account.
[Date: 27.04.2021 time: 01:29:18] | Player: 76561198068395829 withdrawed 11111 from own account.
[Date: 27.04.2021 time: 01:31:22] | Player: 76561198999593356 withdrawed 50000 from own account.
[Date: 27.04.2021 time: 01:31:34] | Player: 76561198999593356 withdrawed 5800 from own account.
[Date: 27.04.2021 time: 01:31:37] | Player: 76561198999593356 Deposited 5800 on own account.
[Date: 27.04.2021 time: 01:31:46] | Player: 76561198162344833 Deposited 300000 on own account.
[Date: 27.04.2021 time: 01:31:50] | Player: 76561198999593356 Deposited 5800 on own account.
[Date: 27.04.2021 time: 01:31:52] | Player: 76561198162344833 withdrawed 300000 from clan account.
[Date: 27.04.2021 time: 01:31:58] | Player: 76561198162344833 withdrawed 450000 from own account.
[Date: 27.04.2021 time: 01:32:06] | Player: 76561198162344833 withdrawed 5000 from own account.
[Date: 27.04.2021 time: 01:34:46] | Player: 76561198068395829 withdrawed 2222 from own account.
[Date: 27.04.2021 time: 01:40:42] | Player: 76561198068395829 Deposited 5083 on own account.
