[Date: 24.04.2021 time: 14:01:20] | Succesfully started BankingLogger
[Date: 24.04.2021 time: 14:05:28] | Player: 76561198421975055 Deposited 10132 on own account.
[Date: 24.04.2021 time: 14:09:05] | Player: 76561198421975055 withdrawed 500 from own account.
[Date: 24.04.2021 time: 14:16:04] | Player: 76561198254602740 Deposited 3844 on own account.
[Date: 24.04.2021 time: 14:19:45] | Player: 76561198421975055 withdrawed 5000 from own account.
[Date: 24.04.2021 time: 14:22:39] | Player: 76561198035432577 Deposited 19827 on own account.
[Date: 24.04.2021 time: 14:29:29] | Player: 76561198421975055 withdrawed 1000 from own account.
[Date: 24.04.2021 time: 14:29:34] | Player: 76561198333106484 joined the Clan Banking Account: Turkish Special Team
[Date: 24.04.2021 time: 14:30:21] | Player: 76561198421975055 deposited 375 on clan account.
[Date: 24.04.2021 time: 14:38:16] | Player: 76561198333106484 withdrawed 80000 from own account.
[Date: 24.04.2021 time: 14:50:32] | Player: 76561198042235031 Deposited 5420 on own account.
[Date: 24.04.2021 time: 14:51:12] | Player: 76561198067290448 Deposited 945 on own account.
[Date: 24.04.2021 time: 14:54:56] | Player: 76561198067290448 withdrawed 10000 from own account.
[Date: 24.04.2021 time: 14:55:56] | Player: 76561198067290448 withdrawed 20000 from own account.
[Date: 24.04.2021 time: 15:11:21] | Player: 76561198042235031 Deposited 3398 on own account.
[Date: 24.04.2021 time: 15:13:19] | Player: 76561198042235031 Deposited 1275 on own account.
[Date: 24.04.2021 time: 15:20:21] | Player: 76561198042235031 joined the Clan Banking Account: Turkish Special Team
[Date: 24.04.2021 time: 15:25:25] | Player: 76561199156952824 Deposited 3297 on own account.
[Date: 24.04.2021 time: 15:26:37] | Player: 76561199156952824 Deposited 40 on own account.
[Date: 24.04.2021 time: 15:28:34] | Player: 76561198035432577 Deposited 42000 on own account.
[Date: 24.04.2021 time: 15:29:32] | Player: 76561198254602740 Deposited 148000 on own account.
[Date: 24.04.2021 time: 15:35:28] | Player: 76561199148015671 Deposited 33564 on own account.
[Date: 24.04.2021 time: 15:38:43] | Player: 76561198035432577 Deposited 182950 on own account.
[Date: 24.04.2021 time: 15:48:36] | Player: 76561198100717229 withdrawed 10000 from own account.
[Date: 24.04.2021 time: 15:50:07] | Player: 76561198100717229 Deposited 150 on own account.
[Date: 24.04.2021 time: 16:09:30] | Player: 76561198100717229 Deposited 9110 on own account.
[Date: 24.04.2021 time: 16:20:09] | Player: 76561198254602740 withdrawed 50000 from own account.
[Date: 24.04.2021 time: 16:23:42] | Player: 76561198254602740 withdrawed 10000 from own account.
[Date: 24.04.2021 time: 16:23:54] | Player: 76561198254602740 withdrawed 142527 from own account.
[Date: 24.04.2021 time: 16:27:34] | Player: 76561198254602740 Deposited 99897 on own account.
[Date: 24.04.2021 time: 16:33:02] | Player: 76561198067290448 Deposited 88452 on own account.
[Date: 24.04.2021 time: 16:42:34] | Player: 76561198067290448 Deposited 696 on own account.
[Date: 24.04.2021 time: 16:43:17] | Player: 76561199116927487 Deposited 110770 on own account.
[Date: 24.04.2021 time: 16:50:24] | Player: 76561198095163433 Deposited 2300 on own account.
[Date: 24.04.2021 time: 16:58:41] | Player: 76561198095163433 withdrawed 200 from own account.
[Date: 24.04.2021 time: 17:00:07] | Player: 76561198095163433 Deposited 100 on own account.
[Date: 24.04.2021 time: 17:02:47] | Player: 76561199156952824 Deposited 9535 on own account.
[Date: 24.04.2021 time: 17:04:29] | Player: 76561198043983035 Deposited 13111 on own account.
[Date: 24.04.2021 time: 17:07:53] | Player: 76561198043983035 withdrawed 3179 from own account.
[Date: 24.04.2021 time: 17:08:46] | Player: 76561198043983035 Deposited 79 on own account.
[Date: 24.04.2021 time: 17:12:56] | Player: 76561199156952824 Deposited 800 on own account.
[Date: 24.04.2021 time: 17:15:39] | Player: 76561199148015671 withdrawed 33564 from own account.
[Date: 24.04.2021 time: 17:18:54] | Player: 76561198067290448 Deposited 44420 on own account.
[Date: 24.04.2021 time: 17:19:58] | Player: 76561198067290448 withdrawed 10000 from own account.
[Date: 24.04.2021 time: 17:21:10] | Player: 76561199116927487 Deposited 54630 on own account.
[Date: 24.04.2021 time: 17:27:38] | Player: 76561199116927487 Deposited 10000 on own account.
[Date: 24.04.2021 time: 17:31:25] | Player: 76561199148015671 withdrawed 70000 from own account.
[Date: 24.04.2021 time: 17:32:44] | Player: 76561199148015671 withdrawed 160696 from own account.
[Date: 24.04.2021 time: 17:33:08] | Player: 76561199148015671 withdrawed 0 from own account.
[Date: 24.04.2021 time: 17:33:10] | Player: 76561199148015671 withdrawed 0 from own account.
[Date: 24.04.2021 time: 17:33:12] | Player: 76561199148015671 withdrawed 0 from own account.
[Date: 24.04.2021 time: 17:33:33] | Player: 76561199148015671 withdrawed 0 from own account.
[Date: 24.04.2021 time: 17:34:14] | Player: 76561199148015671 withdrawed 0 from own account.
[Date: 24.04.2021 time: 17:34:29] | Player: 76561199148015671 Deposited 250500 on own account.
[Date: 24.04.2021 time: 17:34:44] | Player: 76561199148015671 withdrawed 300000 from own account.
[Date: 24.04.2021 time: 17:36:25] | Player: 76561199156952824 withdrawed 700 from own account.
[Date: 24.04.2021 time: 17:37:35] | Player: 76561199148015671 withdrawed 19000 from own account.
[Date: 24.04.2021 time: 17:44:38] | Player: 76561199148015671 withdrawed 50000 from own account.
[Date: 24.04.2021 time: 17:49:15] | Player: 76561199156952824 withdrawed 10000 from own account.
