[Date: 03.05.2021 time: 18:00:34] | Succesfully started BankingLogger
[Date: 03.05.2021 time: 18:46:30] | Player: 76561198350617269 Deposited 24520 on own account.
[Date: 03.05.2021 time: 18:52:50] | Player: 76561198121538111 Deposited 16847 on own account.
[Date: 03.05.2021 time: 18:52:51] | Player: 76561198081685238 Deposited 17426 on own account.
[Date: 03.05.2021 time: 18:58:39] | Player: 76561198096469059 Deposited 17630 on own account.
[Date: 03.05.2021 time: 19:04:49] | Player: 76561198096469059 Deposited 2720 on own account.
[Date: 03.05.2021 time: 19:05:24] | Player: 76561199156952824 withdrawed 6500 from own account.
[Date: 03.05.2021 time: 19:08:54] | Player: 76561199156952824 Deposited 500 on own account.
[Date: 03.05.2021 time: 19:21:13] | Player: 76561198946609183 Deposited 13515 on own account.
[Date: 03.05.2021 time: 19:32:47] | Player: 76561198037023350 Deposited 4615 on own account.
[Date: 03.05.2021 time: 19:37:13] | Player: 76561198103994628 withdrawed 4000 from own account.
[Date: 03.05.2021 time: 19:38:56] | Player: 76561199148015671 Deposited 28082 on own account.
[Date: 03.05.2021 time: 19:41:14] | Player: 76561199166448618 withdrawed 52000 from own account.
[Date: 03.05.2021 time: 19:42:06] | Player: 76561198162344833 withdrawed 65000 from own account.
[Date: 03.05.2021 time: 19:45:11] | Player: 76561198103994628 withdrawed 5000 from own account.
[Date: 03.05.2021 time: 19:46:51] | Player: 76561198350617269 Deposited 19570 on own account.
[Date: 03.05.2021 time: 19:46:55] | Player: 76561198103994628 withdrawed 2000 from own account.
[Date: 03.05.2021 time: 19:47:08] | Player: 76561198096469059 Deposited 9200 on own account.
[Date: 03.05.2021 time: 19:47:46] | Player: 76561198121538111 Deposited 7940 on own account.
[Date: 03.05.2021 time: 19:49:03] | Player: 76561198103994628 Deposited 765 on own account.
[Date: 03.05.2021 time: 19:49:06] | Player: 76561198081685238 Deposited 30818 on own account.
[Date: 03.05.2021 time: 20:03:18] | Player: 76561198103994628 withdrawed 2000 from own account.
[Date: 03.05.2021 time: 20:04:01] | Player: 76561198103994628 withdrawed 3000 from own account.
[Date: 03.05.2021 time: 20:05:15] | Player: 76561198103994628 withdrawed 2000 from own account.
[Date: 03.05.2021 time: 20:11:15] | Player: 76561198162344833 withdrawed 10000 from own account.
[Date: 03.05.2021 time: 20:13:05] | Player: 76561198162344833 withdrawed 599 from own account.
[Date: 03.05.2021 time: 20:21:24] | Player: 76561198103994628 Deposited 1640 on own account.
[Date: 03.05.2021 time: 20:24:47] | Player: 76561198103994628 withdrawed 6000 from own account.
[Date: 03.05.2021 time: 20:27:34] | Player: 76561198103994628 Deposited 400 on own account.
[Date: 03.05.2021 time: 20:29:03] | Player: 76561198103994628 withdrawed 4000 from own account.
[Date: 03.05.2021 time: 20:37:29] | Player: 76561199156952824 Deposited 2250 on own account.
[Date: 03.05.2021 time: 20:43:46] | Player: 76561197976576399 Deposited 22576 on own account.
[Date: 03.05.2021 time: 20:50:13] | Player: 76561198396489573 Deposited 8234 on own account.
[Date: 03.05.2021 time: 20:54:18] | Player: 76561198862279183 withdrawed 53000 from own account.
[Date: 03.05.2021 time: 20:54:20] | Player: 76561198862279183 Deposited 57210 on own account.
[Date: 03.05.2021 time: 20:54:22] | Player: 76561198862279183 withdrawed 57210 from own account.
[Date: 03.05.2021 time: 20:54:23] | Player: 76561198862279183 Deposited 57210 on own account.
[Date: 03.05.2021 time: 20:54:29] | Player: 76561198862279183 withdrawed 15000 from own account.
[Date: 03.05.2021 time: 21:02:49] | Player: 76561198285056887 withdrawed 100000 from own account.
[Date: 03.05.2021 time: 21:03:11] | Player: 76561198103994628 Deposited 3900 on own account.
[Date: 03.05.2021 time: 21:16:06] | Player: 76561198862279183 withdrawed 10000 from own account.
[Date: 03.05.2021 time: 21:39:28] | Player: 76561198862279183 withdrawed 2000 from own account.
[Date: 03.05.2021 time: 21:39:31] | Player: 76561198285056887 Deposited 1164 on own account.
[Date: 03.05.2021 time: 21:41:27] | Player: 76561198285056887 withdrawed 20000 from own account.
[Date: 03.05.2021 time: 21:42:50] | Player: 76561198862279183 Deposited 48 on own account.
[Date: 03.05.2021 time: 21:50:13] | Player: 76561198022860956 Deposited 2050 on own account.
[Date: 03.05.2021 time: 21:57:51] | Player: 76561198862279183 withdrawed 5000 from own account.
