[Date: 21.04.2021 time: 18:01:01] | Succesfully started BankingLogger
[Date: 21.04.2021 time: 18:03:05] | Player: 76561199148015671 withdrawed 1000 from own account.
[Date: 21.04.2021 time: 18:04:28] | Player: 76561199148015671 withdrawed 750 from own account.
[Date: 21.04.2021 time: 18:11:36] | Player: 76561198969225016 withdrawed 5455 from own account.
[Date: 21.04.2021 time: 18:11:41] | Player: 76561198969225016 Deposited 10000 on own account.
[Date: 21.04.2021 time: 18:14:20] | Player: 76561198100717229 withdrawed 853326 from own account.
[Date: 21.04.2021 time: 18:17:19] | Player: 76561198100717229 Deposited 830626 on own account.
[Date: 21.04.2021 time: 18:36:48] | Player: 76561198223714820 withdrawed 150000 from own account.
[Date: 21.04.2021 time: 18:42:41] | Player: 76561198223714820 Deposited 4800 on own account.
[Date: 21.04.2021 time: 19:09:54] | Player: 76561197991428971 Deposited 15625 on own account.
[Date: 21.04.2021 time: 19:14:11] | Player: 76561198042235031 Deposited 9210 on own account.
[Date: 21.04.2021 time: 19:16:44] | Player: 76561198042235031 withdrawed 5000 from own account.
[Date: 21.04.2021 time: 19:18:42] | Player: 76561199116927487 Deposited 85359 on own account.
[Date: 21.04.2021 time: 19:24:20] | Player: 76561198042235031 withdrawed 5000 from own account.
[Date: 21.04.2021 time: 19:28:33] | Player: 76561198086725669 Deposited 1130 on own account.
[Date: 21.04.2021 time: 19:28:36] | Player: 76561198086725669 withdrawed 20000 from own account.
[Date: 21.04.2021 time: 19:31:47] | Player: 76561198086725669 withdrawed 50000 from own account.
[Date: 21.04.2021 time: 19:32:13] | Player: 76561197991428971 Deposited 6475 on own account.
[Date: 21.04.2021 time: 19:32:41] | Player: 76561198042235031 Deposited 2100 on own account.
[Date: 21.04.2021 time: 19:35:02] | Player: 76561197991428971 Deposited 325 on own account.
[Date: 21.04.2021 time: 19:35:05] | Player: 76561197991428971 withdrawed 500 from own account.
[Date: 21.04.2021 time: 19:38:54] | Player: 76561198086725669 withdrawed 20000 from own account.
[Date: 21.04.2021 time: 19:44:16] | Player: 76561199048973301 Deposited 26165 on own account.
[Date: 21.04.2021 time: 19:44:24] | Player: 76561199048973301 withdrawed 50000 from own account.
[Date: 21.04.2021 time: 19:46:20] | Player: 76561198086725669 Deposited 7080 on own account.
[Date: 21.04.2021 time: 19:48:00] | Player: 76561199048973301 Deposited 23700 on own account.
[Date: 21.04.2021 time: 19:59:32] | Player: 76561197991428971 Deposited 21975 on own account.
[Date: 21.04.2021 time: 20:00:15] | Player: 76561198059393283 Deposited 12250 on own account.
[Date: 21.04.2021 time: 20:06:08] | Player: 76561198059393283 Deposited 6800 on own account.
[Date: 21.04.2021 time: 20:06:16] | Player: 76561198999593356 withdrawed 20000 from own account.
[Date: 21.04.2021 time: 20:06:23] | Player: 76561197991428971 Deposited 6350 on own account.
[Date: 21.04.2021 time: 20:19:07] | Player: 76561197991428971 Deposited 650 on own account.
[Date: 21.04.2021 time: 20:20:14] | Player: 76561198177852285 Deposited 500000 on own account.
[Date: 21.04.2021 time: 20:21:03] | Player: 76561198086725669 Deposited 2292 on own account.
[Date: 21.04.2021 time: 20:21:18] | Player: 76561198086725669 withdrawed 10000 from own account.
[Date: 21.04.2021 time: 20:22:18] | Player: 76561198086725669 Deposited 8500 on own account.
[Date: 21.04.2021 time: 20:24:32] | Player: 76561198086725669 withdrawed 80000 from own account.
[Date: 21.04.2021 time: 20:24:46] | Player: 76561198059393283 Deposited 6980 on own account.
[Date: 21.04.2021 time: 20:24:58] | Player: 76561198979058621 Deposited 530 on own account.
[Date: 21.04.2021 time: 20:25:09] | Player: 76561198086725669 Deposited 72000 on own account.
[Date: 21.04.2021 time: 20:27:53] | Player: 76561198059393283 withdrawed 10000 from own account.
[Date: 21.04.2021 time: 20:36:40] | Player: 76561198979058621 Deposited 9000 on own account.
[Date: 21.04.2021 time: 20:36:41] | Player: 76561198086725669 Deposited 26000 on own account.
[Date: 21.04.2021 time: 20:37:32] | Player: 76561197991428971 withdrawed 1000 from own account.
[Date: 21.04.2021 time: 20:39:10] | Player: 76561198162344833 withdrawed 10000 from own account.
[Date: 21.04.2021 time: 20:43:21] | Player: 76561198059393283 Deposited 5795 on own account.
[Date: 21.04.2021 time: 20:44:21] | Player: 76561198162344833 withdrawed 20000 from own account.
[Date: 21.04.2021 time: 20:46:36] | Player: 76561198152771835 withdrawed 56457 from own account.
[Date: 21.04.2021 time: 20:47:12] | Player: 76561198086725669 withdrawed 500000 from own account.
[Date: 21.04.2021 time: 20:48:26] | Player: 76561198152771835 Deposited 517 on own account.
[Date: 21.04.2021 time: 20:52:20] | Player: 76561198152771835 Deposited 1542 on own account.
[Date: 21.04.2021 time: 20:53:01] | Player: 76561198198409010 withdrawed 5000 from own account.
[Date: 21.04.2021 time: 20:54:11] | Player: 76561198198409010 Deposited 3000 on own account.
[Date: 21.04.2021 time: 20:54:13] | Player: 76561198086725669 Deposited 400335 on own account.
[Date: 21.04.2021 time: 20:56:00] | Player: 76561198068395829 Deposited 47915 on own account.
[Date: 21.04.2021 time: 21:03:16] | Player: 76561198999593356 Deposited 4460 on own account.
[Date: 21.04.2021 time: 21:07:01] | Player: 76561198999593356 withdrawed 1000 from own account.
[Date: 21.04.2021 time: 21:08:22] | Player: 76561198999593356 withdrawed 10000 from own account.
[Date: 21.04.2021 time: 21:09:28] | Player: 76561198248781076 withdrawed 30000 from own account.
[Date: 21.04.2021 time: 21:09:30] | Player: 76561198248781076 withdrawed 0 from own account.
[Date: 21.04.2021 time: 21:10:14] | Player: 76561198248781076 withdrawed 50000 from own account.
[Date: 21.04.2021 time: 21:11:01] | Player: 76561198999593356 withdrawed 1000 from own account.
[Date: 21.04.2021 time: 21:15:42] | Player: 76561198037023350 Deposited 24198 on own account.
[Date: 21.04.2021 time: 21:18:04] | Player: 76561199116927487 withdrawed 10000 from own account.
[Date: 21.04.2021 time: 21:20:11] | Player: 76561197965508404 Deposited 60425 on own account.
