[Date: 30.04.2021 time: 22:02:26] | Succesfully started BankingLogger
[Date: 30.04.2021 time: 22:05:02] | Player: 76561197965508404 withdrawed 20000 from own account.
[Date: 30.04.2021 time: 22:05:58] | Player: 76561197965508404 Deposited 18000 on own account.
[Date: 30.04.2021 time: 22:06:36] | Player: 76561198022860956 withdrawed 7000 from own account.
[Date: 30.04.2021 time: 22:09:23] | Player: 76561197965508404 Deposited 130 on own account.
[Date: 30.04.2021 time: 22:13:02] | Player: 76561198022860956 Deposited 2540 on own account.
[Date: 30.04.2021 time: 22:17:32] | Player: 76561198022860956 withdrawed 2718 from own account.
[Date: 30.04.2021 time: 22:20:54] | Player: 76561198022860956 Deposited 2718 on own account.
[Date: 30.04.2021 time: 22:21:12] | Player: 76561198096469059 withdrawed 9785 from own account.
[Date: 30.04.2021 time: 22:21:12] | Player: 76561199121764782 withdrawed 5000 from own account.
[Date: 30.04.2021 time: 22:21:33] | Player: 76561198351161462 withdrawed 5479 from own account.
[Date: 30.04.2021 time: 22:22:12] | Player: 76561198096469059 Deposited 4785 on own account.
[Date: 30.04.2021 time: 22:22:31] | Player: 76561198022860956 withdrawed 2718 from own account.
[Date: 30.04.2021 time: 22:22:44] | Player: 76561199121764782 Deposited 5000 on own account.
[Date: 30.04.2021 time: 22:23:59] | Player: 76561198096469059 withdrawed 100 from own account.
[Date: 30.04.2021 time: 22:24:06] | Player: 76561198096469059 withdrawed 400 from own account.
[Date: 30.04.2021 time: 22:25:07] | Player: 76561198022860956 Deposited 3158 on own account.
[Date: 30.04.2021 time: 22:25:52] | Player: 76561198096469059 Deposited 100 on own account.
[Date: 30.04.2021 time: 22:27:11] | Player: 76561198081900587 Deposited 13415 on own account.
[Date: 30.04.2021 time: 22:29:20] | Player: 76561199146161640 withdrawed 10000 from own account.
[Date: 30.04.2021 time: 22:55:48] | Player: 76561198081900587 Deposited 6720 on own account.
[Date: 30.04.2021 time: 22:56:45] | Player: 76561198037023350 withdrawed 10000 from own account.
[Date: 30.04.2021 time: 23:10:43] | Player: 76561197991428971 withdrawed 65000 from own account.
[Date: 30.04.2021 time: 23:10:54] | Player: 76561197991428971 withdrawed 20000 from own account.
[Date: 30.04.2021 time: 23:13:40] | Player: 76561199122053225 Deposited 27027 on own account.
[Date: 30.04.2021 time: 23:14:25] | Player: 76561197991428971 Deposited 18640 on own account.
[Date: 30.04.2021 time: 23:21:55] | Player: 76561198254602740 Deposited 50000 on own account.
[Date: 30.04.2021 time: 23:22:28] | Player: 76561199121764782 Deposited 10015 on own account.
[Date: 30.04.2021 time: 23:22:38] | Player: 76561198162344833 Deposited 50000 on own account.
[Date: 30.04.2021 time: 23:22:43] | Player: 76561198162344833 Deposited 15 on own account.
[Date: 30.04.2021 time: 23:30:11] | Player: 76561198035432577 Deposited 44500 on own account.
[Date: 30.04.2021 time: 23:31:24] | Player: 76561198143562963 Deposited 754 on own account.
[Date: 30.04.2021 time: 23:33:04] | Player: 76561198143562963 withdrawed 5000 from own account.
[Date: 30.04.2021 time: 23:34:00] | Player: 76561198143562963 Deposited 100 on own account.
[Date: 30.04.2021 time: 23:34:32] | Player: 76561198254602740 Deposited 40000 on own account.
[Date: 30.04.2021 time: 23:34:55] | Player: 76561198037023350 Deposited 9170 on own account.
[Date: 30.04.2021 time: 23:36:44] | Player: 76561198037023350 Deposited 1640 on own account.
