[Date: 30.04.2021 time: 23:40:41] | Succesfully started BankingLogger
[Date: 30.04.2021 time: 23:47:59] | Player: 76561198254602740 withdrawed 10000 from own account.
[Date: 30.04.2021 time: 23:48:23] | Player: 76561198254602740 Deposited 9245 on own account.
[Date: 30.04.2021 time: 23:48:26] | Player: 76561198254602740 Deposited 455 on own account.
[Date: 01.05.2021 time: 00:00:42] | Player: 76561198999593356 withdrawed 5649 from own account.
[Date: 01.05.2021 time: 00:01:20] | Player: 76561199146161640 Deposited 143930 on own account.
[Date: 01.05.2021 time: 00:01:35] | Player: 76561198096469059 Deposited 1200 on own account.
[Date: 01.05.2021 time: 00:03:46] | Player: 76561199146161640 withdrawed 10000 from own account.
[Date: 01.05.2021 time: 00:05:08] | Player: 76561198999593356 withdrawed 10000 from own account.
[Date: 01.05.2021 time: 00:05:24] | Player: 76561199146161640 Deposited 1000 on own account.
[Date: 01.05.2021 time: 00:06:42] | Player: 76561199121764782 Deposited 20744 on own account.
[Date: 01.05.2021 time: 00:06:48] | Player: 76561199146161640 Deposited 249 on own account.
[Date: 01.05.2021 time: 00:09:31] | Player: 76561197976576399 Deposited 29949 on own account.
[Date: 01.05.2021 time: 00:12:16] | Player: 76561198280789118 withdrawed 63228 from own account.
[Date: 01.05.2021 time: 00:13:39] | Player: 76561198999593356 Deposited 1469 on own account.
[Date: 01.05.2021 time: 00:30:12] | Player: 76561197991428971 withdrawed 70000 from own account.
[Date: 01.05.2021 time: 00:33:48] | Player: 76561198332892999 Deposited 400 on own account.
[Date: 01.05.2021 time: 00:34:08] | Player: 76561197991428971 Deposited 1250 on own account.
[Date: 01.05.2021 time: 00:34:19] | Player: 76561198301100124 Deposited 5169 on own account.
[Date: 01.05.2021 time: 00:34:24] | Player: 76561198332892999 withdrawed 57900 from own account.
[Date: 01.05.2021 time: 00:34:27] | Player: 76561198332892999 withdrawed 0 from own account.
[Date: 01.05.2021 time: 00:35:30] | Player: 76561197991428971 withdrawed 5000 from own account.
[Date: 01.05.2021 time: 00:35:38] | Player: 76561198332892999 Deposited 6900 on own account.
[Date: 01.05.2021 time: 00:35:58] | Player: 76561197991428971 Deposited 4500 on own account.
[Date: 01.05.2021 time: 00:36:20] | Player: 76561198301100124 withdrawed 51000 from own account.
[Date: 01.05.2021 time: 00:36:29] | Player: 76561197991428971 withdrawed 6000 from own account.
[Date: 01.05.2021 time: 00:37:25] | Player: 76561197991428971 Deposited 4500 on own account.
[Date: 01.05.2021 time: 00:37:26] | Player: 76561197976576399 Deposited 33655 on own account.
[Date: 01.05.2021 time: 00:37:39] | Player: 76561198280789118 withdrawed 0 from own account.
[Date: 01.05.2021 time: 00:37:40] | Player: 76561198280789118 Deposited 8108 on own account.
[Date: 01.05.2021 time: 00:56:38] | Player: 76561198022860956 Deposited 14515 on own account.
[Date: 01.05.2021 time: 01:05:31] | Player: 76561198022860956 Deposited 18600 on own account.
[Date: 01.05.2021 time: 01:08:40] | Player: 76561199122053225 Deposited 24333 on own account.
