[Date: 01.05.2021 time: 10:04:15] | Succesfully started BankingLogger
[Date: 01.05.2021 time: 10:42:19] | Player: 76561198022860956 Deposited 0 on own account.
[Date: 01.05.2021 time: 10:42:21] | Player: 76561198022860956 withdrawed 58697 from own account.
[Date: 01.05.2021 time: 10:45:52] | Player: 76561199047086145 Deposited 59796 on own account.
[Date: 01.05.2021 time: 11:04:06] | Player: 76561199047086145 withdrawed 50000 from own account.
[Date: 01.05.2021 time: 11:05:30] | Player: 76561199047086145 Deposited 45000 on own account.
[Date: 01.05.2021 time: 11:07:06] | Player: 76561198022860956 Deposited 58877 on own account.
[Date: 01.05.2021 time: 11:07:56] | Player: 76561198022860956 withdrawed 1000 from own account.
[Date: 01.05.2021 time: 11:10:17] | Player: 76561198022860956 Deposited 925 on own account.
[Date: 01.05.2021 time: 11:23:03] | Player: 76561198301100124 Deposited 12310 on own account.
[Date: 01.05.2021 time: 11:23:53] | Player: 76561198223714820 withdrawed 2000 from own account.
[Date: 01.05.2021 time: 11:28:31] | Player: 76561198037023350 Deposited 43520 on own account.
[Date: 01.05.2021 time: 11:30:11] | Player: 76561198223714820 Deposited 1665 on own account.
[Date: 01.05.2021 time: 11:37:15] | Player: 76561198037023350 Deposited 1387 on own account.
[Date: 01.05.2021 time: 11:41:02] | Player: 76561198037023350 Deposited 9400 on own account.
[Date: 01.05.2021 time: 11:45:52] | Player: 76561198301100124 Deposited 10859 on own account.
[Date: 01.05.2021 time: 11:49:32] | Player: 76561198301100124 withdrawed 500 from own account.
[Date: 01.05.2021 time: 11:50:53] | Player: 76561198301100124 Deposited 500 on own account.
[Date: 01.05.2021 time: 11:51:21] | Player: 76561198301100124 withdrawed 2000 from own account.
[Date: 01.05.2021 time: 11:53:58] | Player: 76561198301100124 Deposited 1640 on own account.
[Date: 01.05.2021 time: 12:05:22] | Player: 76561198254602740 withdrawed 10000 from own account.
[Date: 01.05.2021 time: 12:06:05] | Player: 76561198022860956 Deposited 20625 on own account.
[Date: 01.05.2021 time: 12:06:10] | Player: 76561198254602740 withdrawed 97945 from own account.
[Date: 01.05.2021 time: 12:07:00] | Player: 76561198254602740 Deposited 100405 on own account.
[Date: 01.05.2021 time: 12:20:03] | Player: 76561198223714820 Deposited 31990 on own account.
[Date: 01.05.2021 time: 12:24:47] | Player: 76561198223714820 Deposited 1400 on own account.
[Date: 01.05.2021 time: 12:56:46] | Player: 76561198037023350 Deposited 160000 on own account.
[Date: 01.05.2021 time: 12:56:54] | Player: 76561198037023350 withdrawed 605000 from own account.
[Date: 01.05.2021 time: 13:01:55] | Player: 76561198037023350 withdrawed 2000 from own account.
[Date: 01.05.2021 time: 13:30:31] | Player: 76561198022860956 withdrawed 5000 from own account.
[Date: 01.05.2021 time: 13:34:18] | Player: 76561199148015671 Deposited 42737 on own account.
[Date: 01.05.2021 time: 13:39:54] | Player: 76561198022860956 withdrawed 1000 from own account.
[Date: 01.05.2021 time: 13:41:15] | Player: 76561198037023350 Deposited 250 on own account.
[Date: 01.05.2021 time: 13:42:06] | Player: 76561198969225016 Deposited 113145 on own account.
[Date: 01.05.2021 time: 13:44:51] | Player: 76561198254602740 withdrawed 100405 from own account.
[Date: 01.05.2021 time: 13:47:24] | Player: 76561199121764782 Deposited 43245 on own account.
[Date: 01.05.2021 time: 13:49:12] | Player: 76561198022860956 Deposited 815 on own account.
[Date: 01.05.2021 time: 13:51:01] | Player: 76561198035432577 Deposited 16750 on own account.
[Date: 01.05.2021 time: 13:51:20] | Player: 76561198332892999 Deposited 510 on own account.
[Date: 01.05.2021 time: 13:51:44] | Player: 76561198254602740 Deposited 55605 on own account.
[Date: 01.05.2021 time: 13:52:05] | Player: 76561198254602740 withdrawed 55605 from own account.
[Date: 01.05.2021 time: 13:52:40] | Player: 76561198254602740 Deposited 45365 on own account.
[Date: 01.05.2021 time: 13:53:31] | Player: 76561198035432577 Deposited 450 on own account.
[Date: 01.05.2021 time: 13:53:44] | Player: 76561197991428971 withdrawed 1000 from own account.
[Date: 01.05.2021 time: 13:54:15] | Player: 76561197991428971 Deposited 600 on own account.
[Date: 01.05.2021 time: 13:54:17] | Player: 76561198254602740 withdrawed 45365 from own account.
[Date: 01.05.2021 time: 13:55:35] | Player: 76561198254602740 Deposited 33365 on own account.
[Date: 01.05.2021 time: 13:56:57] | Player: 76561198332892999 Deposited 273 on own account.
