[Date: 30.04.2021 time: 14:01:13] | Succesfully started BankingLogger
[Date: 30.04.2021 time: 14:55:15] | Player: 76561199148015671 Deposited 124701 on own account.
[Date: 30.04.2021 time: 14:56:53] | Player: 76561199148015671 Deposited 415 on own account.
[Date: 30.04.2021 time: 15:11:05] | Player: 76561199156952824 Deposited 15950 on own account.
[Date: 30.04.2021 time: 15:17:19] | Player: 76561199156952824 withdrawed 10000 from own account.
[Date: 30.04.2021 time: 15:18:57] | Player: 76561198022860956 withdrawed 5000 from own account.
[Date: 30.04.2021 time: 15:28:43] | Player: 76561199156952824 Deposited 170 on own account.
[Date: 30.04.2021 time: 15:34:13] | Player: 76561198022860956 Deposited 7499 on own account.
[Date: 30.04.2021 time: 15:36:52] | Player: 76561198037023350 Deposited 23510 on own account.
[Date: 30.04.2021 time: 15:37:49] | Player: 76561198103994628 Deposited 1100 on own account.
[Date: 30.04.2021 time: 15:41:45] | Player: 76561199122053225 withdrawed 5000 from own account.
[Date: 30.04.2021 time: 15:51:17] | Player: 76561198103994628 withdrawed 2000 from own account.
[Date: 30.04.2021 time: 15:52:32] | Player: 76561198103994628 Deposited 200 on own account.
[Date: 30.04.2021 time: 15:54:26] | Player: 76561198103994628 Deposited 3075 on own account.
[Date: 30.04.2021 time: 15:58:49] | Player: 76561198022860956 withdrawed 5000 from own account.
[Date: 30.04.2021 time: 16:05:17] | Player: 76561198035432577 withdrawed 50000 from own account.
[Date: 30.04.2021 time: 16:05:44] | Player: 76561199148015671 Deposited 15100 on own account.
[Date: 30.04.2021 time: 16:08:31] | Player: 76561198022860956 withdrawed 5000 from own account.
[Date: 30.04.2021 time: 16:10:18] | Player: 76561197965508404 Deposited 402500 on own account.
[Date: 30.04.2021 time: 16:21:20] | Player: 76561198022860956 Deposited 3379 on own account.
[Date: 30.04.2021 time: 16:29:27] | Player: 76561198022860956 withdrawed 45000 from own account.
[Date: 30.04.2021 time: 16:29:33] | Player: 76561198022860956 withdrawed 878 from own account.
[Date: 30.04.2021 time: 16:30:18] | Player: 76561198022860956 Deposited 878 on own account.
[Date: 30.04.2021 time: 16:39:13] | Player: 76561197965508404 Deposited 13760 on own account.
[Date: 30.04.2021 time: 16:40:45] | Player: 76561199148015671 withdrawed 13000 from own account.
[Date: 30.04.2021 time: 16:49:16] | Player: 76561199122053225 Deposited 38728 on own account.
[Date: 30.04.2021 time: 16:54:53] | Player: 76561198839448946 withdrawed 34555 from own account.
[Date: 30.04.2021 time: 16:57:02] | Player: 76561198143912910 Deposited 11560 on own account.
[Date: 30.04.2021 time: 16:57:10] | Player: 76561198223714820 Deposited 24730 on own account.
[Date: 30.04.2021 time: 17:36:39] | Player: 76561199146161640 Deposited 38311 on own account.
[Date: 30.04.2021 time: 17:38:18] | Player: 76561199146161640 Deposited 3620 on own account.
[Date: 30.04.2021 time: 17:44:56] | Player: 76561198280789118 withdrawed 31074 from own account.
[Date: 30.04.2021 time: 17:44:57] | Player: 76561198280789118 Deposited 54210 on own account.
[Date: 30.04.2021 time: 17:49:14] | Player: 76561198143912910 Deposited 21570 on own account.
[Date: 30.04.2021 time: 17:50:49] | Player: 76561198254602740 Deposited 11300 on own account.
[Date: 30.04.2021 time: 17:50:58] | Player: 76561198254602740 withdrawed 14816 from own account.
[Date: 30.04.2021 time: 17:51:19] | Player: 76561198223714820 Deposited 15675 on own account.
[Date: 30.04.2021 time: 17:51:28] | Player: 76561198254602740 Deposited 9216 on own account.
[Date: 30.04.2021 time: 17:53:21] | Player: 76561198254602740 withdrawed 9216 from own account.
[Date: 30.04.2021 time: 17:54:02] | Player: 76561198254602740 Deposited 8716 on own account.
[Date: 30.04.2021 time: 17:54:32] | Player: 76561198035432577 Deposited 23325 on own account.
[Date: 30.04.2021 time: 17:55:02] | Player: 76561198350617269 Deposited 6149 on own account.
[Date: 30.04.2021 time: 17:55:21] | Player: 76561198022860956 Deposited 4700 on own account.
[Date: 30.04.2021 time: 17:56:12] | Player: 76561198350617269 withdrawed 100 from own account.
