[Date: 28.04.2021 time: 22:01:22] | Succesfully started BankingLogger
[Date: 28.04.2021 time: 22:20:30] | Player: 76561198042235031 Deposited 900 on own account.
[Date: 28.04.2021 time: 22:24:56] | Player: 76561198421975055 deposited 34000 on clan account.
[Date: 28.04.2021 time: 22:27:42] | Player: 76561198421975055 withdrawed 1000 from own account.
[Date: 28.04.2021 time: 22:32:00] | Player: 76561198421975055 Deposited 475 on own account.
[Date: 28.04.2021 time: 22:36:48] | Player: 76561198042235031 Deposited 1100 on own account.
[Date: 28.04.2021 time: 22:45:16] | Player: 76561197976576399 withdrawed 186359 from own account.
[Date: 28.04.2021 time: 22:56:35] | Player: 76561197976576399 Deposited 190882 on own account.
[Date: 28.04.2021 time: 23:18:03] | Player: 76561198037023350 Deposited 22365 on own account.
[Date: 28.04.2021 time: 23:25:43] | Player: 76561199156952824 Deposited 1364 on own account.
[Date: 28.04.2021 time: 23:29:07] | Player: 76561198042235031 withdrawed 500 from own account.
[Date: 28.04.2021 time: 23:29:59] | Player: 76561198042235031 withdrawed 100 from own account.
[Date: 28.04.2021 time: 23:31:25] | Player: 76561198042235031 Deposited 65 on own account.
[Date: 28.04.2021 time: 23:36:03] | Player: 76561198042235031 withdrawed 500 from own account.
[Date: 28.04.2021 time: 23:36:21] | Player: 76561198042235031 withdrawed 500 from own account.
[Date: 28.04.2021 time: 23:37:17] | Player: 76561198042235031 withdrawed 15000 from own account.
[Date: 28.04.2021 time: 23:38:05] | Player: 76561199156952824 withdrawed 3436 from own account.
[Date: 28.04.2021 time: 23:40:05] | Player: 76561199156952824 Deposited 156 on own account.
[Date: 28.04.2021 time: 23:44:35] | Player: 76561198037023350 Deposited 20115 on own account.
[Date: 28.04.2021 time: 23:48:09] | Player: 76561198068395829 withdrawed 11111 from own account.
[Date: 28.04.2021 time: 23:49:10] | Player: 76561198037023350 Deposited 30000 on own account.
[Date: 28.04.2021 time: 23:52:11] | Player: 76561198068395829 withdrawed 222222 from own account.
[Date: 28.04.2021 time: 23:52:15] | Player: 76561198162344833 withdrawed 42300 from own account.
[Date: 28.04.2021 time: 23:52:26] | Player: 76561198162344833 withdrawed 30000 from clan account.
[Date: 28.04.2021 time: 23:53:13] | Player: 76561198162344833 Deposited 22300 on own account.
[Date: 28.04.2021 time: 23:53:40] | Player: 76561198042235031 Deposited 11824 on own account.
[Date: 28.04.2021 time: 23:53:44] | Player: 76561198100717229 Deposited 13375 on own account.
[Date: 29.04.2021 time: 00:03:49] | Player: 76561198100717229 Deposited 11175 on own account.
[Date: 29.04.2021 time: 00:26:09] | Player: 76561198068395829 Deposited 168503 on own account.
[Date: 29.04.2021 time: 00:30:27] | Player: 76561198037023350 Deposited 26836 on own account.
[Date: 29.04.2021 time: 00:44:35] | Player: 76561198034506545 Deposited 50070 on own account.
[Date: 29.04.2021 time: 00:48:32] | Player: 76561198068395829 Deposited 17 on own account.
[Date: 29.04.2021 time: 00:49:48] | Player: 76561198068395829 withdrawed 11111 from own account.
[Date: 29.04.2021 time: 00:49:49] | Player: 76561198280789118 Deposited 20170 on own account.
[Date: 29.04.2021 time: 00:51:27] | Player: 76561198068395829 Deposited 7811 on own account.
[Date: 29.04.2021 time: 00:52:04] | Player: 76561198035432577 Deposited 38310 on own account.
[Date: 29.04.2021 time: 00:58:45] | Player: 76561198037023350 Deposited 6860 on own account.
[Date: 29.04.2021 time: 01:09:19] | Player: 76561199156952824 Deposited 20650 on own account.
[Date: 29.04.2021 time: 01:10:09] | Player: 76561198035432577 Deposited 26593 on own account.
[Date: 29.04.2021 time: 01:13:44] | Player: 76561197976576399 withdrawed 199882 from own account.
[Date: 29.04.2021 time: 01:17:53] | Player: 76561197976576399 Deposited 183012 on own account.
[Date: 29.04.2021 time: 01:18:01] | Player: 76561198034506545 Deposited 425 on own account.
[Date: 29.04.2021 time: 01:21:18] | Player: 76561198035432577 Deposited 630 on own account.
[Date: 29.04.2021 time: 01:21:49] | Player: 76561198034506545 Deposited 474 on own account.
[Date: 29.04.2021 time: 01:32:18] | Player: 76561198042235031 Deposited 14246 on own account.
[Date: 29.04.2021 time: 01:34:50] | Player: 76561198035432577 Deposited 110 on own account.
