[Date: 21.04.2021 time: 14:01:29] | Succesfully started BankingLogger
[Date: 21.04.2021 time: 14:14:58] | Player: 76561198254602740 withdrawed 102987 from own account.
[Date: 21.04.2021 time: 14:17:47] | Player: 76561198254602740 Deposited 22222 on own account.
[Date: 21.04.2021 time: 14:17:50] | Player: 76561198254602740 Deposited 22222 on own account.
[Date: 21.04.2021 time: 14:17:51] | Player: 76561198254602740 Deposited 22222 on own account.
[Date: 21.04.2021 time: 14:17:55] | Player: 76561198254602740 Deposited 2222 on own account.
[Date: 21.04.2021 time: 14:18:00] | Player: 76561198254602740 withdrawed 68888 from own account.
[Date: 21.04.2021 time: 14:18:19] | Player: 76561198254602740 Deposited 22222 on own account.
[Date: 21.04.2021 time: 14:18:20] | Player: 76561198254602740 Deposited 22222 on own account.
[Date: 21.04.2021 time: 14:18:21] | Player: 76561198254602740 Deposited 22222 on own account.
[Date: 21.04.2021 time: 14:18:23] | Player: 76561198254602740 Deposited 22222 on own account.
[Date: 21.04.2021 time: 14:18:28] | Player: 76561198254602740 Deposited 5539 on own account.
[Date: 21.04.2021 time: 14:18:46] | Player: 76561198042235031 withdrawed 500 from own account.
[Date: 21.04.2021 time: 14:19:19] | Player: 76561198042235031 withdrawed 1360 from own account.
[Date: 21.04.2021 time: 14:19:21] | Player: 76561198042235031 withdrawed 1360 from own account.
[Date: 21.04.2021 time: 14:20:16] | Player: 76561198042235031 Deposited 4080 on own account.
[Date: 21.04.2021 time: 14:20:22] | Player: 76561198421975055 Deposited 12000 on own account.
[Date: 21.04.2021 time: 14:21:04] | Player: 76561198421975055 withdrawed 5000 from own account.
[Date: 21.04.2021 time: 14:21:17] | Player: 76561198421975055 joined the Clan Banking Account: Turkish Special Team
[Date: 21.04.2021 time: 14:21:17] | Player: 76561198421975055 Created Clan: Turkish Special Team
[Date: 21.04.2021 time: 14:21:43] | Player: 76561198421975055 withdrawed 1000 from own account.
[Date: 21.04.2021 time: 14:21:49] | Player: 76561198042235031 joined the Clan Banking Account: Turkish Special Team
[Date: 21.04.2021 time: 14:23:00] | Player: 76561198042235031 PermissionsUpdated! from clan: Turkish Special Team
[Date: 21.04.2021 time: 14:23:04] | Player: 76561198042235031 PermissionsUpdated! from clan: Turkish Special Team
[Date: 21.04.2021 time: 14:23:39] | Player: 76561198421975055 deposited 701 on clan account.
[Date: 21.04.2021 time: 14:26:54] | Player: 76561198042235031 withdrawed 1500 from own account.
[Date: 21.04.2021 time: 14:26:58] | Player: 76561198421975055 deposited 1000 on clan account.
[Date: 21.04.2021 time: 14:27:06] | Player: 76561198421975055 withdrawed 10000 from own account.
[Date: 21.04.2021 time: 14:27:13] | Player: 76561198421975055 deposited 10000 on clan account.
[Date: 21.04.2021 time: 14:37:15] | Player: 76561198016450533 Deposited 134 on own account.
[Date: 21.04.2021 time: 14:39:29] | Player: 76561198016450533 Deposited 25 on own account.
[Date: 21.04.2021 time: 14:41:41] | Player: 76561198016450533 withdrawed 32 from own account.
[Date: 21.04.2021 time: 14:42:33] | Player: 76561198068395829 Deposited 500000 on own account.
