[Date: 24.04.2021 time: 18:01:13] | Succesfully started BankingLogger
[Date: 24.04.2021 time: 18:27:08] | Player: 76561199129849939 withdrawed 50000 from own account.
[Date: 24.04.2021 time: 18:41:38] | Player: 76561198042235031 Deposited 1000 on own account.
[Date: 24.04.2021 time: 18:43:35] | Player: 76561199148015671 Deposited 245 on own account.
[Date: 24.04.2021 time: 18:49:42] | Player: 76561198396489573 Deposited 25000 on own account.
[Date: 24.04.2021 time: 18:52:14] | Player: 76561198396489573 Deposited 7000 on own account.
[Date: 24.04.2021 time: 18:52:50] | Player: 76561198042235031 withdrawed 500 from own account.
[Date: 24.04.2021 time: 19:06:32] | Player: 76561198144170227 Deposited 635 on own account.
[Date: 24.04.2021 time: 19:09:36] | Player: 76561198144170227 Deposited 120 on own account.
[Date: 24.04.2021 time: 19:12:35] | Player: 76561198254602740 withdrawed 99897 from own account.
[Date: 24.04.2021 time: 19:18:16] | Player: 76561198254602740 Deposited 96222 on own account.
[Date: 24.04.2021 time: 19:35:52] | Player: 76561199102717305 withdrawed 50000 from own account.
[Date: 24.04.2021 time: 19:38:26] | Player: 76561199116927487 Deposited 9130 on own account.
[Date: 24.04.2021 time: 19:40:24] | Player: 76561199121764782 Deposited 2501 on own account.
[Date: 24.04.2021 time: 19:40:40] | Player: 76561199121764782 withdrawed 5000 from own account.
[Date: 24.04.2021 time: 19:55:53] | Player: 76561199156952824 Deposited 4950 on own account.
[Date: 24.04.2021 time: 19:57:52] | Player: 76561198198409010 Deposited 24014 on own account.
[Date: 24.04.2021 time: 19:58:37] | Player: 76561199156952824 withdrawed 2000 from own account.
[Date: 24.04.2021 time: 20:01:49] | Player: 76561199156952824 Deposited 650 on own account.
[Date: 24.04.2021 time: 20:04:03] | Player: 76561199156952824 withdrawed 2000 from own account.
[Date: 24.04.2021 time: 20:05:59] | Player: 76561199156952824 withdrawed 300 from own account.
[Date: 24.04.2021 time: 20:09:19] | Player: 76561199102717305 Deposited 27152 on own account.
[Date: 24.04.2021 time: 20:11:55] | Player: 76561199148015671 Deposited 7750 on own account.
[Date: 24.04.2021 time: 20:16:41] | Player: 76561199156952824 withdrawed 1000 from own account.
[Date: 24.04.2021 time: 20:25:23] | Player: 76561199156952824 withdrawed 2000 from own account.
[Date: 24.04.2021 time: 20:28:43] | Player: 76561199156952824 Deposited 200 on own account.
[Date: 24.04.2021 time: 20:35:49] | Player: 76561198143912910 Deposited 106920 on own account.
[Date: 24.04.2021 time: 20:41:00] | Player: 76561198284652800 Deposited 8775 on own account.
[Date: 24.04.2021 time: 20:41:18] | Player: 76561198839448946 Deposited 7500 on own account.
[Date: 24.04.2021 time: 20:45:30] | Player: 76561199156952824 withdrawed 2000 from own account.
[Date: 24.04.2021 time: 20:56:49] | Player: 76561199148015671 Deposited 24500 on own account.
[Date: 24.04.2021 time: 21:01:00] | Player: 76561198198409010 withdrawed 10000 from own account.
[Date: 24.04.2021 time: 21:01:26] | Player: 76561198198409010 Deposited 9900 on own account.
[Date: 24.04.2021 time: 21:03:35] | Player: 76561197965508404 Deposited 40010 on own account.
[Date: 24.04.2021 time: 21:03:46] | Player: 76561197965508404 withdrawed 200000 from own account.
[Date: 24.04.2021 time: 21:04:04] | Player: 76561197965508404 Deposited 200000 on own account.
[Date: 24.04.2021 time: 21:04:09] | Player: 76561198143912910 Deposited 28760 on own account.
[Date: 24.04.2021 time: 21:04:24] | Player: 76561198198409010 withdrawed 5000 from own account.
[Date: 24.04.2021 time: 21:06:57] | Player: 76561197965508404 withdrawed 200000 from own account.
[Date: 24.04.2021 time: 21:06:59] | Player: 76561197965508404 withdrawed 0 from own account.
[Date: 24.04.2021 time: 21:07:01] | Player: 76561197965508404 withdrawed 0 from own account.
[Date: 24.04.2021 time: 21:07:13] | Player: 76561197965508404 withdrawed 50000 from own account.
[Date: 24.04.2021 time: 21:07:16] | Player: 76561197965508404 withdrawed 0 from own account.
[Date: 24.04.2021 time: 21:07:18] | Player: 76561197965508404 withdrawed 0 from own account.
[Date: 24.04.2021 time: 21:07:21] | Player: 76561197965508404 withdrawed 0 from own account.
[Date: 24.04.2021 time: 21:07:25] | Player: 76561197965508404 withdrawed 0 from own account.
[Date: 24.04.2021 time: 21:07:40] | Player: 76561197965508404 withdrawed 50000 from own account.
[Date: 24.04.2021 time: 21:08:28] | Player: 76561197965508404 withdrawed 50000 from own account.
[Date: 24.04.2021 time: 21:09:03] | Player: 76561197965508404 withdrawed 50000 from own account.
[Date: 24.04.2021 time: 21:09:40] | Player: 76561197965508404 withdrawed 0 from own account.
[Date: 24.04.2021 time: 21:09:50] | Player: 76561197965508404 withdrawed 0 from own account.
[Date: 24.04.2021 time: 21:09:53] | Player: 76561197965508404 withdrawed 0 from own account.
[Date: 24.04.2021 time: 21:10:13] | Player: 76561197965508404 withdrawed 0 from own account.
[Date: 24.04.2021 time: 21:11:01] | Player: 76561197965508404 withdrawed 0 from own account.
[Date: 24.04.2021 time: 21:11:06] | Player: 76561197965508404 withdrawed 0 from own account.
[Date: 24.04.2021 time: 21:11:33] | Player: 76561197965508404 withdrawed 50000 from own account.
[Date: 24.04.2021 time: 21:13:12] | Player: 76561197965508404 withdrawed 50000 from own account.
[Date: 24.04.2021 time: 21:13:54] | Player: 76561197965508404 withdrawed 50000 from own account.
[Date: 24.04.2021 time: 21:13:56] | Player: 76561197965508404 withdrawed 0 from own account.
[Date: 24.04.2021 time: 21:14:18] | Player: 76561197965508404 withdrawed 0 from own account.
[Date: 24.04.2021 time: 21:15:31] | Player: 76561197965508404 withdrawed 50000 from own account.
[Date: 24.04.2021 time: 21:16:21] | Player: 76561197965508404 withdrawed 450000 from own account.
[Date: 24.04.2021 time: 21:17:38] | Player: 76561197965508404 withdrawed 450000 from own account.
[Date: 24.04.2021 time: 21:17:48] | Player: 76561197965508404 withdrawed 50000 from own account.
[Date: 24.04.2021 time: 21:19:34] | Player: 76561197965508404 Deposited 45000 on own account.
[Date: 24.04.2021 time: 21:27:37] | Player: 76561198254602740 withdrawed 107222 from own account.
[Date: 24.04.2021 time: 21:28:42] | Player: 76561198254602740 Deposited 102472 on own account.
[Date: 24.04.2021 time: 21:41:29] | Player: 76561198067290448 Deposited 18632 on own account.
[Date: 24.04.2021 time: 21:50:23] | Player: 76561198162344833 Deposited 14350 on own account.
[Date: 24.04.2021 time: 21:50:41] | Player: 76561198162344833 withdrawed 1000 from own account.
[Date: 24.04.2021 time: 21:50:50] | Player: 76561198177852285 joined the Clan Banking Account: Sish Kebab Salads
[Date: 24.04.2021 time: 21:51:26] | Player: 76561198037023350 Deposited 790 on own account.
[Date: 24.04.2021 time: 21:52:50] | Player: 76561198177852285 PermissionsUpdated! from clan: Sish Kebab Salads
[Date: 24.04.2021 time: 21:52:55] | Player: 76561198177852285 deposited 47600 on clan account.
[Date: 24.04.2021 time: 21:53:09] | Player: 76561198177852285 withdrawed 933836 from own account.
[Date: 24.04.2021 time: 21:53:10] | Player: 76561198162344833 withdrawed 200000 from clan account.
[Date: 24.04.2021 time: 21:53:12] | Player: 76561198162344833 deposited 200000 on clan account.
[Date: 24.04.2021 time: 21:53:14] | Player: 76561198037023350 Deposited 10990 on own account.
[Date: 24.04.2021 time: 21:53:18] | Player: 76561198162344833 deposited 24875 on clan account.
[Date: 24.04.2021 time: 21:53:21] | Player: 76561198177852285 deposited 933836 on clan account.
