[Date: 04.05.2021 time: 14:00:31] | Succesfully started BankingLogger
[Date: 04.05.2021 time: 14:37:56] | Player: 76561198022860956 Deposited 53800 on own account.
[Date: 04.05.2021 time: 14:38:10] | Player: 76561199166448618 Deposited 6917 on own account.
[Date: 04.05.2021 time: 14:43:52] | Player: 76561199166448618 withdrawed 100 from own account.
[Date: 04.05.2021 time: 14:45:47] | Player: 76561199148015671 withdrawed 66000 from own account.
[Date: 04.05.2021 time: 14:51:17] | Player: 76561199150954670 withdrawed 25000 from own account.
[Date: 04.05.2021 time: 14:51:19] | Player: 76561199150954670 withdrawed 25000 from own account.
[Date: 04.05.2021 time: 14:51:22] | Player: 76561199150954670 withdrawed 0 from own account.
[Date: 04.05.2021 time: 14:51:23] | Player: 76561199150954670 withdrawed 0 from own account.
[Date: 04.05.2021 time: 15:35:14] | Player: 76561199166448618 Deposited 3709 on own account.
[Date: 04.05.2021 time: 15:35:24] | Player: 76561199166448618 withdrawed 3709 from own account.
[Date: 04.05.2021 time: 15:35:25] | Player: 76561199166448618 withdrawed 3709 from own account.
[Date: 04.05.2021 time: 15:35:26] | Player: 76561199166448618 withdrawed 3709 from own account.
[Date: 04.05.2021 time: 15:35:27] | Player: 76561199166448618 withdrawed 399 from own account.
[Date: 04.05.2021 time: 15:35:28] | Player: 76561199166448618 withdrawed 0 from own account.
[Date: 04.05.2021 time: 15:35:29] | Player: 76561199166448618 withdrawed 0 from own account.
[Date: 04.05.2021 time: 15:35:34] | Player: 76561199166448618 Deposited 3709 on own account.
[Date: 04.05.2021 time: 15:35:36] | Player: 76561199166448618 Deposited 3709 on own account.
[Date: 04.05.2021 time: 15:35:38] | Player: 76561199166448618 Deposited 3709 on own account.
[Date: 04.05.2021 time: 15:36:42] | Player: 76561199166448618 Deposited 49 on own account.
[Date: 04.05.2021 time: 15:36:43] | Player: 76561199166448618 Deposited 49 on own account.
[Date: 04.05.2021 time: 15:36:47] | Player: 76561199166448618 Deposited 49 on own account.
[Date: 04.05.2021 time: 15:36:48] | Player: 76561199166448618 Deposited 49 on own account.
[Date: 04.05.2021 time: 15:36:53] | Player: 76561199166448618 Deposited 49 on own account.
[Date: 04.05.2021 time: 15:36:56] | Player: 76561199166448618 Deposited 49 on own account.
[Date: 04.05.2021 time: 15:36:58] | Player: 76561199166448618 Deposited 49 on own account.
[Date: 04.05.2021 time: 15:37:00] | Player: 76561199166448618 Deposited 49 on own account.
[Date: 04.05.2021 time: 15:37:06] | Player: 76561199166448618 Deposited 7 on own account.
[Date: 04.05.2021 time: 15:41:58] | Player: 76561199166448618 Deposited 700 on own account.
[Date: 04.05.2021 time: 15:42:37] | Player: 76561199156952824 withdrawed 20000 from own account.
[Date: 04.05.2021 time: 15:42:42] | Player: 76561199156952824 withdrawed 20000 from own account.
[Date: 04.05.2021 time: 15:42:45] | Player: 76561199156952824 Deposited 20000 on own account.
[Date: 04.05.2021 time: 15:46:34] | Player: 76561199166448618 withdrawed 12226 from own account.
[Date: 04.05.2021 time: 15:46:38] | Player: 76561199166448618 Deposited 12226 on own account.
[Date: 04.05.2021 time: 15:46:43] | Player: 76561199166448618 withdrawed 1000 from own account.
[Date: 04.05.2021 time: 15:48:13] | Player: 76561199166448618 Deposited 1000 on own account.
[Date: 04.05.2021 time: 15:49:46] | Player: 76561199166448618 Deposited 0 on own account.
[Date: 04.05.2021 time: 15:49:52] | Player: 76561199166448618 withdrawed 12226 from own account.
[Date: 04.05.2021 time: 15:58:54] | Player: 76561199148015671 withdrawed 1000 from own account.
[Date: 04.05.2021 time: 16:03:03] | Player: 76561199156952824 Deposited 18823 on own account.
[Date: 04.05.2021 time: 16:03:45] | Player: 76561198350617269 Deposited 14606 on own account.
[Date: 04.05.2021 time: 16:05:25] | Player: 76561199166448618 Deposited 7681 on own account.
[Date: 04.05.2021 time: 16:05:29] | Player: 76561199166448618 Deposited 0 on own account.
