[Date: 21.04.2021 time: 10:01:14] | Succesfully started BankingLogger
[Date: 21.04.2021 time: 10:36:45] | Player: 76561197991428971 Deposited 6475 on own account.
[Date: 21.04.2021 time: 10:39:34] | Player: 76561198223714820 Deposited 809 on own account.
[Date: 21.04.2021 time: 11:16:23] | Player: 76561198254602740 withdrawed 369007 from own account.
[Date: 21.04.2021 time: 11:19:06] | Player: 76561199148015671 withdrawed 40000 from own account.
[Date: 21.04.2021 time: 11:28:20] | Player: 76561197991428971 Deposited 3784 on own account.
[Date: 21.04.2021 time: 11:32:16] | Player: 76561198223714820 withdrawed 30000 from own account.
[Date: 21.04.2021 time: 11:34:04] | Player: 76561198223714820 withdrawed 1800 from own account.
[Date: 21.04.2021 time: 11:34:51] | Player: 76561198223714820 withdrawed 5000 from own account.
[Date: 21.04.2021 time: 11:35:11] | Player: 76561198223714820 Deposited 4000 on own account.
[Date: 21.04.2021 time: 11:37:48] | Player: 76561197991428971 withdrawed 2000 from own account.
[Date: 21.04.2021 time: 11:43:06] | Player: 76561197991428971 Deposited 390 on own account.
[Date: 21.04.2021 time: 11:50:02] | Player: 76561198254602740 Deposited 102987 on own account.
[Date: 21.04.2021 time: 11:51:59] | Player: 76561198223714820 Deposited 36435 on own account.
[Date: 21.04.2021 time: 12:02:04] | Player: 76561198223714820 Deposited 5165 on own account.
[Date: 21.04.2021 time: 12:12:10] | Player: 76561198093658076 withdrawed 5000 from own account.
[Date: 21.04.2021 time: 12:13:15] | Player: 76561198093658076 withdrawed 5000 from own account.
[Date: 21.04.2021 time: 12:16:17] | Player: 76561198093658076 Deposited 1646 on own account.
[Date: 21.04.2021 time: 12:24:28] | Player: 76561197991428971 withdrawed 500 from own account.
[Date: 21.04.2021 time: 12:27:16] | Player: 76561197991428971 withdrawed 4010 from own account.
[Date: 21.04.2021 time: 12:27:46] | Player: 76561197991428971 withdrawed 500 from own account.
[Date: 21.04.2021 time: 12:30:24] | Player: 76561197991428971 Deposited 750 on own account.
[Date: 21.04.2021 time: 12:37:28] | Player: 76561198037023350 Deposited 13825 on own account.
[Date: 21.04.2021 time: 12:39:21] | Player: 76561198969225016 Deposited 5455 on own account.
[Date: 21.04.2021 time: 12:39:26] | Player: 76561198969225016 Deposited 0 on own account.
[Date: 21.04.2021 time: 12:43:51] | Player: 76561198037023350 Deposited 12940 on own account.
[Date: 21.04.2021 time: 12:45:40] | Player: 76561198037023350 Deposited 500 on own account.
[Date: 21.04.2021 time: 13:11:33] | Player: 76561198318971690 Deposited 37331 on own account.
[Date: 21.04.2021 time: 13:27:53] | Player: 76561198123840840 Deposited 14564 on own account.
[Date: 21.04.2021 time: 13:28:08] | Player: 76561198123840840 withdrawed 244000 from own account.
[Date: 21.04.2021 time: 13:30:14] | Player: 76561198123840840 Deposited 164000 on own account.
[Date: 21.04.2021 time: 13:30:54] | Player: 76561198042235031 withdrawed 100 from own account.
[Date: 21.04.2021 time: 13:31:22] | Player: 76561198042235031 withdrawed 200 from own account.
[Date: 21.04.2021 time: 13:32:07] | Player: 76561198042235031 withdrawed 600 from own account.
[Date: 21.04.2021 time: 13:34:38] | Player: 76561198042235031 withdrawed 20000 from own account.
[Date: 21.04.2021 time: 13:45:44] | Player: 76561198093658076 Deposited 36899 on own account.
[Date: 21.04.2021 time: 13:48:31] | Player: 76561198016450533 withdrawed 953 from own account.
[Date: 21.04.2021 time: 13:51:01] | Player: 76561198016450533 withdrawed 1000 from own account.
[Date: 21.04.2021 time: 13:51:03] | Player: 76561198042235031 Deposited 15080 on own account.
[Date: 21.04.2021 time: 13:51:18] | Player: 76561198042235031 withdrawed 5000 from own account.
[Date: 21.04.2021 time: 13:52:19] | Player: 76561198042235031 withdrawed 4870 from own account.
[Date: 21.04.2021 time: 13:52:29] | Player: 76561198042235031 withdrawed 25000 from own account.
[Date: 21.04.2021 time: 13:52:43] | Player: 76561198162344833 Deposited 375 on own account.
[Date: 21.04.2021 time: 13:55:16] | Player: 76561198162344833 Deposited 34375 on own account.
[Date: 21.04.2021 time: 13:56:11] | Player: 76561198162344833 withdrawed 1000 from own account.
[Date: 21.04.2021 time: 13:57:00] | Player: 76561198016450533 withdrawed 230 from own account.
