[Date: 02.05.2021 time: 22:02:15] | Succesfully started BankingLogger
[Date: 02.05.2021 time: 22:07:45] | Player: 76561199032610093 withdrawed 10000 from own account.
[Date: 02.05.2021 time: 22:07:53] | Player: 76561198037023350 Deposited 7700 on own account.
[Date: 02.05.2021 time: 22:09:55] | Player: 76561199148015671 Deposited 2264 on own account.
[Date: 02.05.2021 time: 22:10:10] | Player: 76561199148015671 withdrawed 50000 from own account.
[Date: 02.05.2021 time: 22:15:06] | Player: 76561198152771835 Deposited 2315 on own account.
[Date: 02.05.2021 time: 22:15:14] | Player: 76561199156952824 Deposited 28250 on own account.
[Date: 02.05.2021 time: 22:15:33] | Player: 76561198152771835 withdrawed 400 from own account.
[Date: 02.05.2021 time: 22:18:53] | Player: 76561198152771835 Deposited 220 on own account.
[Date: 02.05.2021 time: 22:33:36] | Player: 76561199156952824 withdrawed 100 from own account.
[Date: 02.05.2021 time: 22:38:18] | Player: 76561198035432577 Deposited 56190 on own account.
[Date: 02.05.2021 time: 22:39:55] | Player: 76561199082149727 withdrawed 10000 from own account.
[Date: 02.05.2021 time: 22:45:06] | Player: 76561199082149727 withdrawed 12000 from own account.
[Date: 02.05.2021 time: 22:46:57] | Player: 76561199082149727 Deposited 3534 on own account.
[Date: 02.05.2021 time: 23:12:56] | Player: 76561198152771835 Deposited 30415 on own account.
[Date: 02.05.2021 time: 23:14:00] | Player: 76561198999593356 Deposited 12901 on own account.
[Date: 02.05.2021 time: 23:15:16] | Player: 76561199082149727 Deposited 14600 on own account.
[Date: 02.05.2021 time: 23:19:09] | Player: 76561198037023350 withdrawed 10000 from own account.
[Date: 02.05.2021 time: 23:24:10] | Player: 76561198013080573 Deposited 1184 on own account.
[Date: 02.05.2021 time: 23:24:16] | Player: 76561198013080573 withdrawed 4000 from own account.
[Date: 02.05.2021 time: 23:27:09] | Player: 76561198999593356 withdrawed 90 from own account.
[Date: 02.05.2021 time: 23:27:21] | Player: 76561198013080573 withdrawed 5000 from own account.
[Date: 02.05.2021 time: 23:28:18] | Player: 76561199122053225 Deposited 13192 on own account.
[Date: 02.05.2021 time: 23:28:27] | Player: 76561198013080573 Deposited 5500 on own account.
[Date: 02.05.2021 time: 23:31:30] | Player: 76561198037023350 Deposited 8485 on own account.
[Date: 02.05.2021 time: 23:46:19] | Player: 76561198999593356 Deposited 11065 on own account.
[Date: 02.05.2021 time: 23:48:35] | Player: 76561198152771835 Deposited 15165 on own account.
[Date: 02.05.2021 time: 23:50:34] | Player: 76561199082149727 Deposited 13125 on own account.
[Date: 02.05.2021 time: 23:57:20] | Player: 76561198152771835 Deposited 12115 on own account.
[Date: 03.05.2021 time: 00:02:30] | Player: 76561199082149727 Deposited 3075 on own account.
[Date: 03.05.2021 time: 00:02:56] | Player: 76561197976576399 withdrawed 908056 from own account.
[Date: 03.05.2021 time: 00:03:53] | Player: 76561199082149727 Deposited 1800 on own account.
[Date: 03.05.2021 time: 00:04:09] | Player: 76561197976576399 Deposited 902600 on own account.
[Date: 03.05.2021 time: 00:08:04] | Player: 76561199082149727 withdrawed 5000 from own account.
[Date: 03.05.2021 time: 00:39:13] | Player: 76561199082149727 Deposited 72065 on own account.
[Date: 03.05.2021 time: 00:49:19] | Player: 76561199146161640 Deposited 171400 on own account.
[Date: 03.05.2021 time: 00:51:42] | Player: 76561199146161640 Deposited 14400 on own account.
[Date: 03.05.2021 time: 01:21:31] | Player: 76561197991428971 Deposited 89000 on own account.
[Date: 03.05.2021 time: 01:22:16] | Player: 76561197991428971 Deposited 64000 on own account.
[Date: 03.05.2021 time: 01:22:54] | Player: 76561197991428971 Deposited 0 on own account.
[Date: 03.05.2021 time: 01:23:48] | Player: 76561199082149727 withdrawed 130000 from own account.
[Date: 03.05.2021 time: 01:24:08] | Player: 76561197991428971 Deposited 11000 on own account.
[Date: 03.05.2021 time: 01:24:30] | Player: 76561199148015671 Deposited 100000 on own account.
[Date: 03.05.2021 time: 01:25:06] | Player: 76561199082149727 Deposited 30000 on own account.
[Date: 03.05.2021 time: 01:32:00] | Player: 76561198035432577 Deposited 15337 on own account.
[Date: 03.05.2021 time: 01:35:08] | Player: 76561197991428971 Deposited 20000 on own account.
[Date: 03.05.2021 time: 01:42:44] | Player: 76561198081900587 withdrawed 1071965 from own account.
[Date: 03.05.2021 time: 01:43:38] | Player: 76561198081900587 Deposited 1072690 on own account.
[Date: 03.05.2021 time: 01:56:01] | Player: 76561198421975055 Deposited 21500 on own account.
