[Date: 25.04.2021 time: 18:01:11] | Succesfully started BankingLogger
[Date: 25.04.2021 time: 18:08:26] | Player: 76561198284652800 withdrawed 65734 from own account.
[Date: 25.04.2021 time: 18:10:31] | Player: 76561198284652800 Deposited 58184 on own account.
[Date: 25.04.2021 time: 18:13:32] | Player: 76561198034506545 Deposited 8889 on own account.
[Date: 25.04.2021 time: 18:18:21] | Player: 76561198034506545 Deposited 15305 on own account.
[Date: 25.04.2021 time: 18:26:01] | Player: 76561198100717229 Deposited 36010 on own account.
[Date: 25.04.2021 time: 18:27:37] | Player: 76561198100717229 Deposited 4006 on own account.
[Date: 25.04.2021 time: 18:29:48] | Player: 76561198034506545 withdrawed 50000 from own account.
[Date: 25.04.2021 time: 18:36:18] | Player: 76561198034506545 Deposited 4720 on own account.
[Date: 25.04.2021 time: 18:37:17] | Player: 76561198034506545 withdrawed 2500 from own account.
[Date: 25.04.2021 time: 18:42:46] | Player: 76561199156952824 Deposited 2790 on own account.
[Date: 25.04.2021 time: 18:58:48] | Player: 76561198351161462 Deposited 3315 on own account.
[Date: 25.04.2021 time: 18:59:25] | Player: 76561198152771835 withdrawed 35000 from own account.
[Date: 25.04.2021 time: 19:02:44] | Player: 76561198042235031 Deposited 22870 on own account.
[Date: 25.04.2021 time: 19:03:08] | Player: 76561198042235031 withdrawed 10000 from own account.
[Date: 25.04.2021 time: 19:03:42] | Player: 76561198042235031 Deposited 10000 on own account.
[Date: 25.04.2021 time: 19:03:42] | Player: 76561197991428971 Deposited 1185 on own account.
[Date: 25.04.2021 time: 19:04:03] | Player: 76561198042235031 withdrawed 10000 from own account.
[Date: 25.04.2021 time: 19:04:09] | Player: 76561198254602740 withdrawed 20365 from own account.
[Date: 25.04.2021 time: 19:04:51] | Player: 76561198042235031 Deposited 10000 on own account.
[Date: 25.04.2021 time: 19:07:53] | Player: 76561198042235031 Deposited 6200 on own account.
[Date: 25.04.2021 time: 19:08:06] | Player: 76561198254602740 Deposited 15813 on own account.
[Date: 25.04.2021 time: 19:09:10] | Player: 76561197991428971 withdrawed 1800 from own account.
[Date: 25.04.2021 time: 19:09:37] | Player: 76561197991428971 Deposited 510 on own account.
[Date: 25.04.2021 time: 19:12:12] | Player: 76561198301100124 Deposited 3300 on own account.
[Date: 25.04.2021 time: 19:12:54] | Player: 76561198301100124 withdrawed 5000 from own account.
[Date: 25.04.2021 time: 19:13:09] | Player: 76561198042235031 withdrawed 10000 from own account.
[Date: 25.04.2021 time: 19:13:43] | Player: 76561198068395829 withdrawed 3000 from own account.
[Date: 25.04.2021 time: 19:14:10] | Player: 76561197991428971 Deposited 40 on own account.
[Date: 25.04.2021 time: 19:15:10] | Player: 76561199148015671 withdrawed 6000 from own account.
[Date: 25.04.2021 time: 19:15:11] | Player: 76561198839448946 withdrawed 944500 from own account.
[Date: 25.04.2021 time: 19:15:14] | Player: 76561198839448946 withdrawed 0 from own account.
[Date: 25.04.2021 time: 19:19:05] | Player: 76561198301100124 Deposited 3590 on own account.
[Date: 25.04.2021 time: 19:33:38] | Player: 76561198152771835 withdrawed 500 from own account.
[Date: 25.04.2021 time: 19:37:29] | Player: 76561198034506545 withdrawed 265301 from own account.
[Date: 25.04.2021 time: 19:37:37] | Player: 76561198034506545 Deposited 260000 on own account.
[Date: 25.04.2021 time: 19:37:39] | Player: 76561198143912910 Deposited 5460 on own account.
[Date: 25.04.2021 time: 19:37:43] | Player: 76561198839448946 Deposited 441100 on own account.
[Date: 25.04.2021 time: 19:37:50] | Player: 76561198839448946 Deposited 0 on own account.
[Date: 25.04.2021 time: 19:42:58] | Player: 76561198034506545 Deposited 1021 on own account.
[Date: 25.04.2021 time: 19:53:25] | Player: 76561198068911463 withdrawed 10000 from own account.
[Date: 25.04.2021 time: 19:53:36] | Player: 76561198068911463 withdrawed 10000 from own account.
[Date: 25.04.2021 time: 19:53:41] | Player: 76561198068911463 Deposited 10000 on own account.
[Date: 25.04.2021 time: 19:54:01] | Player: 76561198068395829 withdrawed 150000 from own account.
[Date: 25.04.2021 time: 19:54:40] | Player: 76561198162344833 withdrawed 2000 from own account.
[Date: 25.04.2021 time: 19:55:27] | Player: 76561198162344833 Deposited 1000 on own account.
[Date: 25.04.2021 time: 19:57:48] | Player: 76561198175875361 withdrawed 4000 from own account.
[Date: 25.04.2021 time: 19:57:49] | Player: 76561198175875361 withdrawed 0 from own account.
[Date: 25.04.2021 time: 19:57:51] | Player: 76561198175875361 withdrawed 0 from own account.
[Date: 25.04.2021 time: 19:58:05] | Player: 76561198175875361 withdrawed 0 from own account.
[Date: 25.04.2021 time: 19:58:08] | Player: 76561198175875361 withdrawed 0 from own account.
[Date: 25.04.2021 time: 19:58:10] | Player: 76561198175875361 Deposited 4000 on own account.
[Date: 25.04.2021 time: 19:58:12] | Player: 76561198175875361 Deposited 4000 on own account.
[Date: 25.04.2021 time: 19:58:15] | Player: 76561198175875361 withdrawed 4000 from own account.
[Date: 25.04.2021 time: 19:58:16] | Player: 76561198175875361 withdrawed 4000 from own account.
[Date: 25.04.2021 time: 19:58:17] | Player: 76561198175875361 withdrawed 0 from own account.
[Date: 25.04.2021 time: 19:58:17] | Player: 76561198175875361 joined the Clan Banking Account: Turkish Special Team
[Date: 25.04.2021 time: 19:58:29] | Player: 76561198175875361 withdrawed 0 from own account.
[Date: 25.04.2021 time: 19:58:32] | Player: 76561198175875361 withdrawed 0 from own account.
[Date: 25.04.2021 time: 19:58:37] | Player: 76561198175875361 PermissionsUpdated! from clan: Turkish Special Team
[Date: 25.04.2021 time: 19:58:41] | Player: 76561198042235031 PermissionsUpdated! from clan: Turkish Special Team
[Date: 25.04.2021 time: 19:59:58] | Player: 76561198999593356 withdrawed 2000 from own account.
[Date: 25.04.2021 time: 20:00:03] | Player: 76561198162344833 withdrawed 400 from own account.
[Date: 25.04.2021 time: 20:00:53] | Player: 76561198162344833 withdrawed 2000 from own account.
[Date: 25.04.2021 time: 20:03:01] | Player: 76561198068395829 Deposited 137688 on own account.
[Date: 25.04.2021 time: 20:05:35] | Player: 76561198162344833 Deposited 633 on own account.
