[Date: 03.05.2021 time: 10:00:33] | Succesfully started BankingLogger
[Date: 03.05.2021 time: 10:08:00] | Player: 76561199156952824 withdrawed 500 from own account.
[Date: 03.05.2021 time: 10:36:09] | Player: 76561198152771835 Deposited 30292 on own account.
[Date: 03.05.2021 time: 10:39:10] | Player: 76561198152771835 Deposited 1500 on own account.
[Date: 03.05.2021 time: 11:01:21] | Player: 76561198103994628 withdrawed 4000 from own account.
[Date: 03.05.2021 time: 11:03:27] | Player: 76561198103994628 Deposited 500 on own account.
[Date: 03.05.2021 time: 11:36:01] | Player: 76561198152771835 Deposited 35364 on own account.
[Date: 03.05.2021 time: 12:22:04] | Player: 76561199076812837 Deposited 55000 on own account.
[Date: 03.05.2021 time: 12:26:36] | Player: 76561199076812837 Deposited 2005 on own account.
[Date: 03.05.2021 time: 12:29:12] | Player: 76561198152771835 Deposited 25175 on own account.
[Date: 03.05.2021 time: 12:31:05] | Player: 76561198068395829 withdrawed 22222 from own account.
[Date: 03.05.2021 time: 12:40:36] | Player: 76561199102717305 withdrawed 500 from own account.
[Date: 03.05.2021 time: 12:41:43] | Player: 76561199102717305 Deposited 425 on own account.
[Date: 03.05.2021 time: 12:51:44] | Player: 76561198421975055 deposited 250 on clan account.
[Date: 03.05.2021 time: 13:09:52] | Player: 76561198351161462 Deposited 2073 on own account.
[Date: 03.05.2021 time: 13:10:12] | Player: 76561198103994628 Deposited 120000 on own account.
[Date: 03.05.2021 time: 13:10:28] | Player: 76561198103994628 Deposited 10000 on own account.
[Date: 03.05.2021 time: 13:17:15] | Player: 76561199102717305 Deposited 5315 on own account.
[Date: 03.05.2021 time: 13:17:20] | Player: 76561198351161462 withdrawed 5000 from own account.
[Date: 03.05.2021 time: 13:18:03] | Player: 76561198351161462 Deposited 4600 on own account.
[Date: 03.05.2021 time: 13:32:25] | Player: 76561198152771835 Deposited 32450 on own account.
[Date: 03.05.2021 time: 13:41:27] | Player: 76561198152771835 withdrawed 316519 from own account.
[Date: 03.05.2021 time: 13:46:06] | Player: 76561198152771835 Deposited 7019 on own account.
