[Date: 23.04.2021 time: 14:00:55] | Succesfully started BankingLogger
[Date: 23.04.2021 time: 15:19:44] | Player: 76561198162344833 withdrawed 5000 from own account.
[Date: 23.04.2021 time: 15:20:32] | Player: 76561198162344833 withdrawed 500 from own account.
[Date: 23.04.2021 time: 15:20:35] | Player: 76561198162344833 withdrawed 5000 from own account.
[Date: 23.04.2021 time: 15:21:15] | Player: 76561198162344833 Deposited 400 on own account.
[Date: 23.04.2021 time: 15:29:03] | Player: 76561198328689163 Deposited 19400 on own account.
[Date: 23.04.2021 time: 15:29:13] | Player: 76561198328689163 withdrawed 54674 from own account.
[Date: 23.04.2021 time: 15:29:52] | Player: 76561198328689163 Deposited 19674 on own account.
[Date: 23.04.2021 time: 15:36:34] | Player: 76561198037023350 Deposited 14350 on own account.
[Date: 23.04.2021 time: 15:42:51] | Player: 76561198037023350 Deposited 9680 on own account.
[Date: 23.04.2021 time: 15:52:41] | Player: 76561198068395829 Deposited 125000 on own account.
[Date: 23.04.2021 time: 15:53:43] | Player: 76561198068395829 withdrawed 6000 from own account.
[Date: 23.04.2021 time: 15:57:59] | Player: 76561198086725669 Deposited 27747 on own account.
[Date: 23.04.2021 time: 15:58:18] | Player: 76561198086725669 withdrawed 60000 from own account.
[Date: 23.04.2021 time: 15:58:57] | Player: 76561198086725669 Deposited 49500 on own account.
[Date: 23.04.2021 time: 15:59:16] | Player: 76561198086725669 Deposited 1000 on own account.
[Date: 23.04.2021 time: 16:03:49] | Player: 76561198078883156 Deposited 20000 on own account.
[Date: 23.04.2021 time: 16:03:58] | Player: 76561198078883156 Deposited 6000 on own account.
[Date: 23.04.2021 time: 16:12:28] | Player: 76561198078883156 Deposited 25000 on own account.
[Date: 23.04.2021 time: 16:16:34] | Player: 76561199048973301 Deposited 17499 on own account.
[Date: 23.04.2021 time: 16:17:34] | Player: 76561198078883156 Deposited 55000 on own account.
[Date: 23.04.2021 time: 16:18:31] | Player: 76561199048973301 Deposited 11395 on own account.
[Date: 23.04.2021 time: 16:20:01] | Player: 76561198223714820 withdrawed 1100000 from own account.
[Date: 23.04.2021 time: 16:20:32] | Player: 76561198223714820 withdrawed 5500 from own account.
[Date: 23.04.2021 time: 16:21:56] | Player: 76561199048973301 Deposited 1500 on own account.
[Date: 23.04.2021 time: 16:27:05] | Player: 76561198223714820 Deposited 4875 on own account.
[Date: 23.04.2021 time: 16:52:29] | Player: 76561198042235031 Deposited 200 on own account.
[Date: 23.04.2021 time: 16:59:01] | Player: 76561198396489573 withdrawed 10000 from own account.
[Date: 23.04.2021 time: 17:12:07] | Player: 76561198421975055 withdrawed 10000 from own account.
[Date: 23.04.2021 time: 17:13:28] | Player: 76561198396489573 withdrawed 10000 from own account.
[Date: 23.04.2021 time: 17:14:02] | Player: 76561198421975055 withdrawed 20000 from own account.
[Date: 23.04.2021 time: 17:17:49] | Player: 76561198223714820 Deposited 29200 on own account.
[Date: 23.04.2021 time: 17:17:54] | Player: 76561198421975055 withdrawed 10000 from own account.
[Date: 23.04.2021 time: 17:21:44] | Player: 76561198223714820 withdrawed 10000 from own account.
[Date: 23.04.2021 time: 17:23:49] | Player: 76561198223714820 Deposited 8900 on own account.
[Date: 23.04.2021 time: 17:27:54] | Player: 76561198396489573 withdrawed 5000 from own account.
[Date: 23.04.2021 time: 17:28:23] | Player: 76561198396489573 Deposited 4285 on own account.
[Date: 23.04.2021 time: 17:31:14] | Player: 76561198078883156 Deposited 22000 on own account.
[Date: 23.04.2021 time: 17:31:28] | Player: 76561198078883156 Deposited 4830 on own account.
[Date: 23.04.2021 time: 17:31:56] | Player: 76561198223714820 withdrawed 4 from own account.
[Date: 23.04.2021 time: 17:33:40] | Player: 76561198223714820 Deposited 4 on own account.
[Date: 23.04.2021 time: 17:42:26] | Player: 76561198839448946 withdrawed 23000 from own account.
[Date: 23.04.2021 time: 17:50:48] | Player: 76561198037023350 Deposited 7420 on own account.
[Date: 23.04.2021 time: 17:54:34] | Player: 76561198035432577 Deposited 12470 on own account.
[Date: 23.04.2021 time: 17:58:34] | Player: 76561198034506545 Deposited 30368 on own account.
